scheme_code,as_on_date,sector,holding_perc,market_value
149669,2025-04,Health Care,2.77,73.67
149669,2025-04,Power,2.63,70.11
149669,2025-04,Telecom,2.6,69.25
149669,2025-04,Household Appliances,2.16,57.42
149669,2025-04,Agriculture,1.79,47.54
149669,2025-04,Fertilizers,1.75,46.56
149669,2025-04,Aerospace & Defence,1.6,42.48
149669,2025-04,Consumer Services,1.59,42.27
149669,2025-04,Finance,1.54,41.19
149669,2025-04,Capital Markets,1.47,38.96
149669,2025-04,Beverages,1.22,32.54
149669,2025-04,Diversified FMCG,1.0,26.52
149669,2025-04,Electric Equipment,0.68,17.97
149669,2025-04,Paper,0.0,0.0
149669,2025-04,Unspecified,0.0,0.0
149094,2025-04,Banks,18.2,1567.81
149094,2025-04,Finance,6.95,599.22
149094,2025-04,Automobiles,6.84,589.39
149094,2025-04,Internet and Technology,6.44,554.29
149094,2025-04,Retailing,5.68,489.66
149094,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,5.45,467.02
149094,2025-04,Petroleum Products,4.6,395.48
149094,2025-04,Pharmaceuticals,4.26,367.36
149094,2025-04,Industrial Products,4.1,352.88
149094,2025-04,Construction,3.38,291.82
149094,2025-04,Beverages,3.03,260.21
149094,2025-04,Transporation,2.93,252.92
149094,2025-04,Telecom,2.91,250.06
149094,2025-04,Leisure Products,2.6,224.76
149094,2025-04,Power,2.43,209.28
149094,2025-04,Insurance,2.4,206.94
149094,2025-04,Electric Equipment,2.22,190.98
149094,2025-04,Consumer Durables,1.98,171.01
149094,2025-04,Cement,1.77,152.5
149094,2025-04,Capital Markets,1.65,141.71
149094,2025-04,Diversified FMCG,1.39,120.14
149094,2025-04,Aerospace & Defence,1.3,112.09
149094,2025-04,Real Estate,1.23,106.03
149094,2025-04,Personal Products,1.18,101.61
149094,2025-04,Consumer Services,1.16,100.18
149094,2025-04,Diversified Metals & Mining,1.0,85.94
149094,2025-04,Ferrous Metal,0.72,61.75
149094,2025-04,Non Ferrous Metals,0.65,56.22
149094,2025-04,Health Care,0.62,53.51
149094,2025-04,Textiles,0.37,31.76
149094,2025-04,Chemicals,0.28,23.8
149094,2025-04,Commercial Services,0.28,24.02
152756,2025-04,Pharmaceuticals,22.15,170.92
152756,2025-04,Automobiles,17.97,138.7
152756,2025-04,Industrial Products,15.43,119.05
152756,2025-04,Electric Equipment,8.95,69.08
152756,2025-04,Aerospace & Defence,5.6,43.19
152756,2025-04,Cement,5.37,41.47
152756,2025-04,Consumer Durables,5.26,40.54
152756,2025-04,Chemicals,4.05,31.25
152756,2025-04,Beverages,3.88,29.92
152756,2025-04,Retail,2.78,21.44
152756,2025-04,Petroleum Products,1.8,13.87
152756,2025-04,Health Care,1.67,12.88
152756,2025-04,Ferrous Metal,1.53,11.82
152756,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,1.3,9.96
152756,2025-04,Household Appliances,1.19,9.22
152756,2025-04,Textiles,0.66,5.06
152756,2025-04,IT - Hardware,0.41,3.19
135601,2025-04,Banks,20.84,159.24
135601,2025-04,Internet and Technology,8.8,67.26
135601,2025-04,Petroleum Products,6.5,49.68
135601,2025-04,Pharmaceuticals,6.01,45.87
135601,2025-04,Consumer Durables,5.98,45.71
135601,2025-04,Automobiles,5.59,42.64
135601,2025-04,Chemicals,4.3,32.85
135601,2025-04,Finance,4.05,30.96
135601,2025-04,Retailing,3.66,28.03
135601,2025-04,Telecom,3.63,27.71
135601,2025-04,Beverages,3.43,26.19
135601,2025-04,Insurance,3.43,26.2
135601,2025-04,Health Care,3.38,25.92
135601,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,3.06,23.16
135601,2025-04,Cement,2.16,16.51
135601,2025-04,Aerospace & Defence,1.87,14.27
135601,2025-04,Textiles,1.8,13.74
135601,2025-04,Construction,1.76,13.44
135601,2025-04,Retail,1.73,13.25
135601,2025-04,Transporation,1.55,11.81
135601,2025-04,Capital Markets,1.43,10.97
135601,2025-04,Electric Equipment,1.26,9.65
135601,2025-04,Commercial Services,1.21,9.26
135601,2025-04,Diversified FMCG,0.91,6.94
135601,2025-04,Household Appliances,0.7,5.35
135601,2025-04,Real Estate,0.46,3.54
135601,2025-04,Industrial Products,0.33,2.54
135601,2025-04,Govt-Sec,0.13,0.97
135601,2025-04,Leisure Products,0.04,0.32
147796,2025-04,Finance,11.54,37.42
147796,2025-04,Power,8.52,27.67
147796,2025-04,Automobiles,6.57,21.33
147796,2025-04,Pharmaceuticals,5.95,19.31
147796,2025-04,Retailing,5.55,18.0
147796,2025-04,Beverages,5.16,16.74
147796,2025-04,Electric Equipment,5.15,16.72
147796,2025-04,Banks,5.04,16.36
147796,2025-04,Petroleum Products,4.95,16.07
147796,2025-04,Transporation,4.57,14.82
147796,2025-04,Personal Products,3.96,12.83
147796,2025-04,Insurance,3.84,12.46
147796,2025-04,Aerospace & Defence,3.78,12.27
147796,2025-04,Real Estate,3.57,11.58
147796,2025-04,Cement,3.34,10.88
147796,2025-04,Diversified Metals & Mining,3.16,10.24
147796,2025-04,Leisure Products,3.07,9.96
147796,2025-04,Retail,2.84,9.23
147796,2025-04,Gas,2.26,7.34
147796,2025-04,Chemicals,2.07,6.72
147796,2025-04,Internet and Technology,1.88,6.1
147796,2025-04,Consumer Durables,1.79,5.81
147796,2025-04,Ferrous Metal,1.51,4.9
147796,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,-0.06,-0.22
152584,2025-04,Banks,19.2,197.65
152584,2025-04,Finance,8.64,88.86
152584,2025-04,Aerospace & Defence,7.36,75.85
152584,2025-04,Capital Markets,7.05,72.58
152584,2025-04,Construction,4.75,48.88
152584,2025-04,Industrial Products,4.59,47.3
152584,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,4.39,45.25
152584,2025-04,Internet and Technology,4.34,44.67
152584,2025-04,Petroleum Products,4.28,44.12
152584,2025-04,Consumer Durables,4.06,41.84
152584,2025-04,Telecom,3.93,40.42
152584,2025-04,Mutual Fund Units,3.88,40.0
152584,2025-04,Pharmaceuticals,3.66,37.63
152584,2025-04,Automobiles,2.83,29.14
152584,2025-04,Chemicals,2.81,28.93
152584,2025-04,Beverages,2.71,27.87
152584,2025-04,Electric Equipment,2.68,27.66
152584,2025-04,Retailing,2.23,22.91
152584,2025-04,Cement,1.48,15.22
152584,2025-04,Leisure Products,1.46,15.06
152584,2025-04,Transporation,1.05,10.78
152584,2025-04,Textiles,0.96,9.91
152584,2025-04,Real Estate,0.88,9.09
152584,2025-04,Agriculture,0.79,8.15
152094,2025-04,Banks,17.82,470.83
152094,2025-04,Finance,9.95,262.78
152094,2025-04,Pharmaceuticals,7.07,186.68
152094,2025-04,Internet and Technology,6.97,184.54
152094,2025-04,Automobiles,5.42,143.4
152094,2025-04,Consumer Durables,3.92,103.52
152094,2025-04,Capital Markets,3.62,95.37
152094,2025-04,Health Care,3.55,93.7
152094,2025-04,Chemicals,3.18,83.94
152094,2025-04,Retailing,3.11,82.13
152094,2025-04,Industrial Products,2.98,78.85
152094,2025-04,Power,2.84,75.15
152094,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,2.46,64.46
152094,2025-04,Leisure Products,2.42,63.89
152094,2025-04,Beverages,2.31,61.12
152094,2025-04,Construction,2.28,60.16
152094,2025-04,Telecom,2.28,60.31
152094,2025-04,Real Estate,2.11,55.79
152094,2025-04,Agriculture,2.0,52.87
152094,2025-04,Electric Equipment,1.73,45.79
152094,2025-04,Retail,1.73,45.8
152094,2025-04,Cement,1.48,39.32
152094,2025-04,Oil & Gas,1.39,36.77
152094,2025-04,Aerospace & Defence,1.34,35.47
152094,2025-04,Insurance,1.23,32.44
152094,2025-04,Petroleum Products,1.12,29.71
152094,2025-04,Fertilizers,0.81,21.47
152094,2025-04,Diversified FMCG,0.74,19.56
152094,2025-04,Minerals & Mining,0.5,13.09
152094,2025-04,Ferrous Metal,0.47,12.3
152094,2025-04,Non Ferrous Metals,0.47,12.33
152094,2025-04,Textiles,0.42,11.13
152094,2025-04,IT - Hardware,0.28,7.35
153029,2025-04,Internet and Technology,69.3,14.61
153029,2025-04,Telecom,30.7,6.48
153029,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,-0.01,0.0
129046,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,28.31,3516.69
129046,2025-04,Internet and Technology,19.58,2430.84
129046,2025-04,Consumer Durables,10.07,1250.13
129046,2025-04,Industrial Products,8.89,1103.9301
129046,2025-04,Electric Equipment,6.1,757.79
129046,2025-04,Retailing,5.81,721.51
129046,2025-04,Telecom,5.69,706.58
129046,2025-04,Finance,5.62,697.53
129046,2025-04,Beverages,3.15,391.76
129046,2025-04,Banks,2.87,356.68
129046,2025-04,Construction,2.69,334.1
129046,2025-04,Health Care,1.77,219.64
129046,2025-04,Automobiles,0.12,14.64
129046,2025-04,Derivatives(Index/Stock Futures),-0.67,-83.38
120503,2025-04,Banks,19.7,6888.97
120503,2025-04,Finance,8.37,2926.13
120503,2025-04,Automobiles,7.11,2478.6
120503,2025-04,Pharmaceuticals,6.9,2412.37
120503,2025-04,Retailing,6.65,2322.47
120503,2025-04,Internet and Technology,6.59,2304.06
120503,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,4.81,1679.7701
120503,2025-04,Telecom,4.39,1535.05
120503,2025-04,Power,3.45,1207.1899
120503,2025-04,Chemicals,2.88,1007.95
120503,2025-04,Insurance,2.6,908.42
120503,2025-04,Electric Equipment,2.57,898.26
120503,2025-04,Health Care,2.39,835.42
120503,2025-04,Consumer Durables,2.23,777.0
120503,2025-04,Fertilizers,2.16,755.35
120503,2025-04,Cement,2.14,747.78
120503,2025-04,Transporation,1.95,683.18
120503,2025-04,Construction,1.89,661.13
120503,2025-04,Petroleum Products,1.7,592.6
120503,2025-04,Industrial Products,1.68,585.13
120503,2025-04,Beverages,1.55,541.0
120503,2025-04,Leisure Products,1.53,536.09
120503,2025-04,Retail,1.36,473.61
120503,2025-04,Real Estate,1.15,400.98
120503,2025-04,Aerospace & Defence,0.66,229.48
120503,2025-04,Diversified FMCG,0.49,172.51
120503,2025-04,Ferrous Metal,0.48,167.32
120503,2025-04,Personal Products,0.27,94.97
120503,2025-04,Non Ferrous Metals,0.25,88.26
120503,2025-04,Capital Markets,0.11,38.79
145075,2025-04,Automobiles,19.4,1209.47
145075,2025-04,Industrial Products,15.83,985.99
145075,2025-04,Cement,11.76,732.33
145075,2025-04,Chemicals,8.82,549.91
145075,2025-04,Ferrous Metal,7.69,478.88
145075,2025-04,Electric Equipment,5.49,342.16
145075,2025-04,Non Ferrous Metals,4.08,253.96
145075,2025-04,Fertilizers,3.83,238.4
145075,2025-04,Aerospace & Defence,3.6,224.21
145075,2025-04,Consumer Durables,2.95,184.26
145075,2025-04,Textiles,2.93,182.42
145075,2025-04,Agriculture,2.7,168.14
145075,2025-04,Petroleum Products,2.69,168.16
145075,2025-04,Diversified Metals & Mining,2.16,134.56
145075,2025-04,Pharmaceuticals,1.62,101.04
145075,2025-04,Retail,1.29,80.2
145075,2025-04,Construction,0.97,60.47
145075,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,0.93,57.9
145075,2025-04,Beverages,0.59,36.59
145075,2025-04,Gas,0.34,21.48
145075,2025-04,Health Care,0.2,12.68
145075,2025-04,Minerals & Mining,0.12,7.77
152847,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,32.18,111.75
152847,2025-04,Govt-Sec,14.29,49.66
152847,2025-04,Capital Markets,7.77,27.0
152847,2025-04,Finance,7.59,26.36
152847,2025-04,Internet and Technology,6.69,23.28
152847,2025-04,Pharmaceuticals,6.33,21.99
152847,2025-04,Leisure Products,5.24,18.21
152847,2025-04,Banks,4.08,14.17
152847,2025-04,Industrial Products,3.37,11.73
152847,2025-04,Automobiles,3.31,11.51
152847,2025-04,Agriculture,2.61,9.07
152847,2025-04,Fertilizers,2.19,7.64
152847,2025-04,Transporation,2.0,6.95
152847,2025-04,Telecom,1.85,6.44
152847,2025-04,Consumer Durables,1.8,6.25
152847,2025-04,Gas,1.65,5.75
152847,2025-04,Cement,1.62,5.64
152847,2025-04,Ferrous Metal,1.62,5.61
152847,2025-04,Retail,1.62,5.64
152847,2025-04,Diversified Metals & Mining,1.57,5.45
152847,2025-04,Electric Equipment,1.46,5.08
152847,2025-04,Personal Products,1.28,4.46
152847,2025-04,Commercial Services,1.22,4.24
152847,2025-04,Aerospace & Defence,1.08,3.76
152847,2025-04,Textiles,1.01,3.51
152847,2025-04,Chemicals,0.99,3.45
152847,2025-04,Derivatives(Index/Stock Futures),-16.42,-57.06
149790,2025-04,ETF Units,99.97,107.98
149790,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,0.03,0.03
151814,2025-04,Industrial Products,13.39,265.35
151814,2025-04,Pharmaceuticals,7.11,140.81
151814,2025-04,Consumer Durables,7.0,138.57
151814,2025-04,Chemicals,6.25,123.34
151814,2025-04,Construction,6.02,119.21
151814,2025-04,Banks,5.83,115.47
151814,2025-04,Automobiles,5.3,104.97
151814,2025-04,Finance,4.96,98.41
151814,2025-04,Retailing,4.17,82.28
151814,2025-04,Textiles,3.61,71.65
151814,2025-04,Electric Equipment,3.59,71.28
151814,2025-04,Power,3.15,62.35
151814,2025-04,Cement,2.93,57.61
151814,2025-04,Real Estate,2.73,54.2
151814,2025-04,Leisure Products,2.49,49.64
151814,2025-04,Retail,2.3,45.5
151814,2025-04,Aerospace & Defence,2.29,45.45
151814,2025-04,Commercial Services,2.2,43.68
151814,2025-04,Internet and Technology,2.17,42.96
151814,2025-04,Fertilizers,2.04,40.16
151814,2025-04,Agriculture,1.28,25.48
151814,2025-04,Entertainment,1.15,22.69
151814,2025-04,Unspecified,1.14,22.46
151814,2025-04,Capital Markets,1.12,22.15
151814,2025-04,Beverages,0.95,19.07
151814,2025-04,Transporation,0.9,17.84
151814,2025-04,Ferrous Metal,0.87,17.32
151814,2025-04,Minerals & Mining,0.82,16.16
151814,2025-04,Health Care,0.6,11.93
151814,2025-04,Telecom,0.52,10.2
151814,2025-04,Paper,0.36,7.13
151814,2025-04,Petroleum Products,0.28,5.5
151814,2025-04,Cigarettes/Tobacco,0.26,5.23
151814,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,0.12,2.33
151814,2025-04,Others,0.12,2.41
119549,2025-04,Banks,29.24,428.34
119549,2025-04,Automobiles,6.66,97.69
119549,2025-04,Internet and Technology,6.27,91.94
119549,2025-04,Petroleum Products,5.38,78.8
119549,2025-04,Pharmaceuticals,5.34,78.15
119549,2025-04,Diversified FMCG,5.23,76.63
119549,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,4.28,62.7
119549,2025-04,Cement,3.91,57.32
119549,2025-04,Telecom,3.26,47.73
119549,2025-04,Construction,3.15,46.11
119549,2025-04,Retailing,2.79,40.87
119549,2025-04,Consumer Durables,2.62,38.27
119549,2025-04,Finance,2.46,36.05
119549,2025-04,Transporation,2.45,35.95
119549,2025-04,Health Care,2.38,34.77
119549,2025-04,Fertilizers,2.22,32.51
119549,2025-04,Capital Markets,2.04,29.84
119549,2025-04,Industrial Products,1.44,20.99
119549,2025-04,Agriculture,1.35,19.81
119549,2025-04,Beverages,1.11,16.38
119549,2025-04,Leisure Products,1.08,15.81
119549,2025-04,Gas,1.05,15.32
119549,2025-04,Insurance,1.03,15.14
119549,2025-04,Chemicals,0.93,13.65
119549,2025-04,Power,0.92,13.54
119549,2025-04,Oil & Gas,0.77,11.25
119549,2025-04,Electric Equipment,0.64,9.4
152712,2025-04,Aerospace & Defence,62.76,1804.79
152712,2025-04,Industrial Products,18.16,522.51
152712,2025-04,Chemicals,16.01,460.45
152712,2025-04,Agriculture,3.02,86.81
152712,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,0.03,0.9
120264,2025-04,Banks,15.02,139.27
120264,2025-04,Finance,7.89,73.18
120264,2025-04,Industrial Products,7.56,70.12
120264,2025-04,Internet and Technology,6.93,64.23
120264,2025-04,Pharmaceuticals,6.87,63.73
120264,2025-04,Textiles,5.55,51.44
120264,2025-04,Electric Equipment,5.35,49.66
120264,2025-04,Automobiles,4.47,41.49
120264,2025-04,Power,4.31,39.96
120264,2025-04,Transporation,3.14,29.05
120264,2025-04,Unspecified,2.77,25.72
120264,2025-04,Consumer Durables,2.73,25.25
120264,2025-04,Media & Entertainment,2.67,24.79
120264,2025-04,Agriculture,2.64,24.52
120264,2025-04,Diversified FMCG,2.47,22.86
120264,2025-04,Beverages,2.35,21.82
120264,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,2.23,20.61
120264,2025-04,Others,2.02,18.69
120264,2025-04,Chemicals,1.93,17.89
120264,2025-04,Commercial Services,1.89,17.58
120264,2025-04,Gas,1.39,12.88
120264,2025-04,Real Estate,1.37,12.67
120264,2025-04,Retailing,1.34,12.43
120264,2025-04,Household Appliances,0.98,9.08
120264,2025-04,Non Ferrous Metals,0.94,8.69
120264,2025-04,Personal Products,0.91,8.42
120264,2025-04,Health Care,0.89,8.27
120264,2025-04,Leisure Products,0.71,6.63
120264,2025-04,Insurance,0.69,6.39
151290,2025-04,Banks,15.91,712.59
151290,2025-04,Finance,9.3,416.11
151290,2025-04,Pharmaceuticals,7.89,353.72
151290,2025-04,Internet and Technology,7.1,318.26
151290,2025-04,Electric Equipment,5.99,268.3
151290,2025-04,Automobiles,5.02,225.14
151290,2025-04,Construction,4.74,212.3
151290,2025-04,Capital Markets,4.59,205.59
151290,2025-04,Industrial Products,4.55,203.84
151290,2025-04,Leisure Products,3.54,158.65
151290,2025-04,Petroleum Products,2.89,129.26
151290,2025-04,Retailing,2.69,120.59
151290,2025-04,Consumer Durables,2.47,110.27
151290,2025-04,Textiles,2.44,109.13
151290,2025-04,Fertilizers,2.23,99.54
151290,2025-04,Beverages,2.2,98.56
151290,2025-04,Power,1.96,87.8
151290,2025-04,Commercial Services,1.9,84.66
151290,2025-04,Telecom,1.78,79.84
151290,2025-04,Real Estate,1.67,74.92
151290,2025-04,Diversified FMCG,1.51,67.8
151290,2025-04,Chemicals,1.37,61.26
151290,2025-04,Agriculture,1.34,60.08
151290,2025-04,Cement,1.06,47.57
151290,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,0.9,35.7
151290,2025-04,Personal Products,0.54,24.22
151290,2025-04,Aerospace & Defence,0.53,23.86
151290,2025-04,Retail,0.5,22.2
151290,2025-04,Transporation,0.46,20.53
151290,2025-04,Ferrous Metal,0.39,17.69
151290,2025-04,Non Ferrous Metals,0.31,14.05
151290,2025-04,Paper,0.23,10.47
151895,2025-04,Banks,22.52,1012.07
151895,2025-04,Pharmaceuticals,9.83,441.48
151895,2025-04,Finance,9.57,429.79
151895,2025-04,Internet and Technology,6.13,275.15
151895,2025-04,Petroleum Products,4.79,215.49
151895,2025-04,Consumer Durables,4.17,187.16
151895,2025-04,Automobiles,3.86,173.46
151895,2025-04,Industrial Products,3.5,156.99
151895,2025-04,Leisure Products,3.31,149.0
151895,2025-04,Retail,3.28,147.64
151895,2025-04,Telecom,3.11,139.77
151895,2025-04,Electric Equipment,2.96,133.0
151895,2025-04,Beverages,2.7,121.37
151895,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,2.58,118.02
151895,2025-04,Insurance,2.49,111.59
151895,2025-04,Chemicals,2.18,97.95
151895,2025-04,Diversified FMCG,2.06,92.44
151895,2025-04,Aerospace & Defence,2.0,89.68
151895,2025-04,Capital Markets,1.99,89.52
151895,2025-04,Retailing,1.92,85.81
151895,2025-04,Health Care,1.34,60.51
151895,2025-04,Textiles,1.22,54.67
151895,2025-04,Diversified Metals & Mining,0.59,26.35
151895,2025-04,Cement,0.58,26.18
151895,2025-04,Personal Products,0.56,25.28
151895,2025-04,Real Estate,0.52,23.16
151895,2025-04,Unspecified,0.24,10.78
133516,2025-04,Automobiles,19.89,197.25
133516,2025-04,Industrial Products,17.86,177.12
133516,2025-04,Beverages,8.11,80.38
133516,2025-04,Ferrous Metal,7.43,73.74
133516,2025-04,Petroleum Products,7.08,70.22
133516,2025-04,Consumer Durables,6.95,68.85
133516,2025-04,Pharmaceuticals,6.58,65.25
133516,2025-04,Construction,6.3,62.56
133516,2025-04,Electric Equipment,4.52,44.78
133516,2025-04,Non Ferrous Metals,4.33,42.98
133516,2025-04,Diversified Metals & Mining,2.49,24.67
133516,2025-04,Aerospace & Defence,2.15,21.3
133516,2025-04,Textiles,2.0,19.82
133516,2025-04,Minerals & Mining,1.37,13.61
133516,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,1.14,11.29
133516,2025-04,Chemicals,0.8,7.89
133516,2025-04,Agriculture,0.7,6.94
133516,2025-04,Health Care,0.32,3.19
149570,2025-04,Banks,28.01,371.84
149570,2025-04,Automobiles,6.8,90.07
149570,2025-04,Internet and Technology,6.06,80.35
149570,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,5.68,75.39
149570,2025-04,Pharmaceuticals,5.27,69.93
149570,2025-04,Diversified FMCG,5.26,69.77
149570,2025-04,Petroleum Products,5.1,67.8
149570,2025-04,Cement,3.61,47.83
149570,2025-04,Telecom,3.31,44.06
149570,2025-04,Construction,3.17,42.1
149570,2025-04,Retailing,2.71,36.05
149570,2025-04,Consumer Durables,2.53,33.54
149570,2025-04,Finance,2.47,32.8
149570,2025-04,Health Care,2.36,31.32
149570,2025-04,Transporation,2.34,31.0
149570,2025-04,Fertilizers,2.23,29.61
149570,2025-04,Capital Markets,2.0,26.67
149570,2025-04,Industrial Products,2.0,26.59
149570,2025-04,Beverages,1.16,15.32
149570,2025-04,Agriculture,1.06,14.05
149570,2025-04,Leisure Products,1.05,14.03
149570,2025-04,Gas,1.03,13.71
149570,2025-04,Insurance,1.0,13.26
149570,2025-04,Power,0.87,11.59
149570,2025-04,Chemicals,0.82,10.92
149570,2025-04,Electric Equipment,0.71,9.4
149570,2025-04,Aerospace & Defence,0.7,9.33
149570,2025-04,Oil & Gas,0.7,9.24
149570,2025-04,Unspecified,0.0,0.0
153027,2025-04,Finance,35.0,9.53
153027,2025-04,Banks,30.98,8.43
153027,2025-04,Capital Markets,29.42,8.0
153027,2025-04,Insurance,4.27,1.16
153027,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,0.34,0.09
149841,2025-04,Pharmaceuticals,17.89,412.0
149841,2025-04,Automobiles,16.22,373.31
149841,2025-04,Industrial Products,15.77,363.75
149841,2025-04,Petroleum Products,11.56,266.24
149841,2025-04,Electric Equipment,5.17,119.09
149841,2025-04,Cement,4.49,103.44
149841,2025-04,Aerospace & Defence,3.91,90.01
149841,2025-04,Consumer Durables,3.56,81.81
149841,2025-04,Fertilizers,3.36,77.5
149841,2025-04,Ferrous Metal,3.34,77.04
149841,2025-04,Chemicals,2.83,65.0
149841,2025-04,Non Ferrous Metals,2.71,62.47
149841,2025-04,Construction,2.43,55.9
149841,2025-04,Textiles,1.61,36.94
149841,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,1.61,37.23
149841,2025-04,Personal Products,1.27,29.27
149841,2025-04,Agriculture,1.17,27.04
149841,2025-04,Diversified,0.72,16.56
149841,2025-04,Mutual Fund Units,0.38,8.76
132756,2025-04,Banks,24.74,1089.94
132756,2025-04,Automobiles,8.53,375.55
132756,2025-04,Internet and Technology,6.65,293.03
132756,2025-04,Finance,5.94,261.65
132756,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,4.84,214.48
132756,2025-04,Pharmaceuticals,4.66,204.93
132756,2025-04,Industrial Products,4.43,195.05
132756,2025-04,Petroleum Products,4.31,189.68
132756,2025-04,Telecom,4.29,188.89
132756,2025-04,Construction,3.88,170.83
132756,2025-04,Cement,3.08,135.46
132756,2025-04,Leisure Products,2.81,123.66
132756,2025-04,Insurance,2.8,123.34
132756,2025-04,Power,2.78,122.36
132756,2025-04,Real Estate,2.27,99.9
