scheme_code,year,Q1,Q2,H1,Q3,Q4,H2,annual,YTD
120733,2024,-0.2,10.04,11.23,4.42,-5.27,-0.58,11.98,
151810,2024,1.38,12.0,16.14,6.43,-5.25,1.05,18.37,
120405,2024,12.16,20.45,38.44,1.72,-5.24,-3.36,34.51,
150738,2022,,,,,-5.2,-5.2,-5.2,
140327,2024,3.61,5.0,9.56,3.81,-5.17,-1.75,7.52,
119053,2024,4.08,7.31,12.9,6.11,-5.17,0.83,14.42,
149230,2021,,,,,-5.14,-5.14,-5.14,
135793,2021,4.55,4.84,11.19,8.25,-5.14,2.26,13.57,
152814,2024,,,,2.23,-5.13,-2.99,-2.99,
120517,2024,3.58,9.64,14.62,5.97,-5.12,0.7,16.1,
145819,2024,5.23,11.57,19.23,3.22,-5.11,-1.83,18.25,
149321,2024,1.21,7.48,9.72,3.32,-5.05,-1.83,8.76,
147446,2024,5.1,10.9,17.89,7.3,-5.05,2.04,21.08,
135677,2024,-2.41,16.32,15.12,6.78,-4.98,1.57,18.24,
125711,2024,6.08,7.41,15.19,4.27,-4.96,-0.81,14.94,
111549,2024,5.49,12.18,19.39,6.55,-4.94,1.69,22.48,
152908,2024,,,,,-4.9,-4.9,-4.9,
120348,2024,5.6,13.63,22.25,12.1,-4.9,6.89,31.37,
147648,2024,3.32,6.31,9.77,13.21,-4.9,8.51,19.15,
152408,2024,1.58,13.66,17.05,7.35,-4.87,2.01,20.73,
120395,2021,9.65,13.87,27.08,9.3,-4.85,3.79,32.09,
148986,2024,-1.44,11.41,11.74,3.11,-4.82,-1.66,11.03,
147620,2021,6.26,2.63,10.88,7.99,-4.78,2.28,13.14,
152889,2024,,,,,-4.76,-4.76,-4.76,
150738,2024,8.37,14.77,27.47,6.29,-4.73,1.65,30.34,
150737,2024,-0.53,16.45,19.28,1.95,-4.71,-2.88,15.09,
152314,2024,4.12,6.32,11.81,6.06,-4.7,1.14,13.51,
152293,2024,3.18,14.3,21.54,2.53,-4.68,-2.38,18.38,
119351,2024,9.23,11.82,25.54,1.24,-4.67,-3.23,22.57,
135793,2024,-4.57,10.99,8.58,4.91,-4.67,0.11,10.17,
148623,2024,-0.57,12.44,13.64,2.85,-4.66,-1.51,13.18,
150797,2024,6.19,10.17,18.14,8.04,-4.65,3.09,22.87,
141808,2024,5.75,9.71,17.29,5.87,-4.64,1.42,20.19,
149775,2024,0.32,14.68,18.68,2.96,-4.62,-2.2,15.57,
144835,2024,1.15,9.34,11.9,10.48,-4.61,5.24,19.2,
150376,2024,5.28,13.6,21.38,6.35,-4.6,1.8,24.84,
149760,2024,-0.15,14.37,18.32,2.8,-4.58,-2.31,15.16,
120334,2024,6.71,6.47,14.46,6.72,-4.56,1.83,16.9,
143163,2024,1.59,9.01,11.45,6.86,-4.56,2.42,14.9,
150902,2024,8.32,15.44,28.19,6.24,-4.55,1.81,31.29,
118272,2024,3.6,8.16,12.8,7.28,-4.55,2.49,16.53,
152570,2024,,12.93,12.93,0.43,-4.51,-4.28,7.72,
118589,2021,10.12,12.48,26.12,8.03,-4.5,3.31,29.93,
151824,2024,1.62,14.97,18.2,7.83,-4.48,3.13,23.21,
118678,2024,6.47,12.8,21.71,7.31,-4.48,2.46,26.03,
152735,2024,,,,-1.34,-4.47,-6.55,-6.55,
152094,2024,5.87,14.4,23.59,8.42,-4.46,3.94,29.93,
118615,2024,4.67,6.64,12.54,5.68,-4.43,1.05,14.39,
151731,2024,0.72,15.25,20.49,0.93,-4.38,-3.56,16.1,
118540,2024,5.56,10.86,18.66,7.9,-4.38,3.17,23.22,
150615,2024,-0.01,15.21,18.54,2.82,-4.37,-2.06,15.83,
125597,2021,3.74,7.63,13.36,10.02,-4.37,4.3,17.8,
120244,2021,8.54,10.19,21.47,6.82,-4.36,1.85,23.51,
148986,2021,,,,7.97,-4.35,2.68,2.68,
150688,2024,4.16,10.66,16.96,4.86,-4.35,0.58,18.22,
151603,2024,-0.16,16.02,17.9,2.54,-4.33,-2.05,15.08,
148658,2024,2.36,7.23,10.37,5.41,-4.33,0.9,12.09,
120261,2024,4.06,9.9,15.66,5.62,-4.32,1.31,18.06,
150858,2024,3.66,12.51,18.51,7.69,-4.3,3.37,23.84,
145110,2024,9.21,10.74,21.94,8.43,-4.28,3.7,27.2,
148634,2024,8.43,12.49,23.17,8.06,-4.28,3.79,29.15,
134017,2021,2.81,4.74,9.18,7.64,-4.27,2.37,11.46,
151727,2024,1.39,14.69,20.92,6.01,-4.26,2.16,25.38,
118950,2024,6.92,11.95,20.91,7.6,-4.25,3.1,25.4,
152925,2024,,,,,-4.25,-4.25,-4.25,
152064,2024,4.26,9.29,15.16,5.48,-4.24,1.18,17.35,
150677,2024,1.38,14.75,21.03,5.99,-4.24,2.16,25.5,
148519,2024,1.35,14.65,20.87,6.1,-4.24,2.26,25.45,
152431,2024,-5.02,15.76,13.22,6.03,-4.24,2.2,17.43,
149283,2024,1.41,15.82,20.99,5.98,-4.24,2.16,25.44,
147623,2024,1.46,14.77,21.13,6.04,-4.23,2.22,25.68,
151384,2024,0.05,11.67,13.04,4.42,-4.22,0.13,14.13,
118559,2024,3.72,6.47,10.45,8.72,-4.21,4.34,15.29,
118794,2024,4.63,7.68,13.66,6.73,-4.21,2.4,16.95,
150892,2024,1.67,14.77,21.38,6.13,-4.19,2.35,26.09,
151816,2024,1.85,10.01,14.19,8.18,-4.19,4.04,20.29,
152264,2024,1.65,14.66,21.15,6.12,-4.17,2.33,25.83,
149780,2024,-0.22,15.02,18.29,2.58,-4.14,-2.0,15.63,
152087,2024,0.14,7.4,9.81,10.54,-4.13,7.23,19.79,
152521,2024,1.34,16.27,24.16,-0.09,-4.13,-4.4,18.29,
120674,2024,4.27,9.9,15.53,7.59,-4.1,3.31,20.2,
118868,2024,1.74,8.09,11.06,1.95,-4.07,-2.1,9.34,
149601,2024,5.38,7.95,14.45,7.28,-4.07,3.11,18.41,
120270,2024,2.49,15.03,19.1,7.25,-4.06,3.58,24.44,
152577,2024,,7.67,7.67,3.75,-4.05,-0.46,8.12,
148883,2024,6.83,9.5,17.72,10.26,-4.04,5.81,25.6,
118868,2021,3.78,2.17,7.61,10.01,-4.04,4.76,12.41,
120780,2022,-6.32,-7.14,-12.16,16.07,-4.02,9.77,-2.35,
152324,2024,3.06,8.58,12.97,6.44,-4.0,2.22,15.96,
153064,2024,,,,,-3.99,-3.99,-3.99,
152654,2024,,2.75,2.75,0.93,-3.98,-3.19,-0.09,
119566,2024,3.72,12.41,18.0,6.95,-3.97,2.83,22.25,
119609,2024,4.54,7.71,13.22,5.47,-3.97,1.22,15.08,
149858,2024,-2.34,10.64,9.09,0.95,-3.97,-3.16,6.11,
133710,2024,2.64,18.78,24.64,5.82,-3.96,2.11,29.05,
152793,2024,,,,3.65,-3.96,-0.57,-0.57,
152389,2024,1.12,10.63,12.86,0.96,-3.96,-3.14,9.8,
149804,2024,-2.38,10.63,9.04,1.0,-3.95,-3.09,6.14,
131670,2024,3.05,7.38,11.43,6.21,-3.94,2.07,14.19,
123654,2024,3.68,-2.27,-0.04,10.13,-3.93,5.43,6.04,
150624,2024,4.36,15.32,21.62,10.05,-3.92,5.45,29.13,
119019,2024,0.2,11.23,12.43,8.12,-3.92,4.19,18.35,
147620,2024,-2.39,10.63,8.95,0.99,-3.91,-3.06,6.09,
120484,2024,8.52,14.84,26.23,3.9,-3.89,0.43,28.49,
152821,2024,,,,0.92,-3.87,-2.7,-2.7,
150899,2022,,,,,-3.87,-3.87,-3.87,
152629,2024,,7.9,7.9,0.97,-3.87,-3.03,5.1,
152051,2024,5.86,6.38,13.8,0.16,-3.86,-3.45,10.69,
119727,2024,4.45,9.88,16.02,5.55,-3.85,1.23,18.32,
152916,2024,,,,,-3.85,-3.85,-3.85,
132185,2024,3.08,7.53,12.05,5.72,-3.84,1.87,14.78,
119597,2021,6.25,4.48,12.52,9.27,-3.84,4.11,16.63,
152688,2024,,,,4.7,-3.82,0.9,0.9,
153114,2024,,,,,-3.82,-3.82,-3.82,
149882,2024,4.09,11.45,18.23,10.21,-3.79,6.14,26.62,
148751,2024,1.92,11.25,14.67,9.05,-3.79,4.96,21.91,
148928,2022,-8.16,-22.1,-29.36,-0.25,-3.79,-3.69,-32.64,
131865,2024,3.84,8.38,14.63,5.77,-3.77,1.97,17.59,
140175,2024,4.62,12.76,20.21,7.62,-3.76,3.75,26.21,
147406,2024,6.61,4.05,11.56,2.83,-3.72,-0.89,11.11,
153003,2024,,,,,-3.72,-3.72,-3.72,
151649,2024,-2.32,18.54,19.07,5.7,-3.72,2.67,24.22,
118485,2024,4.24,7.44,12.74,6.43,-3.71,2.58,16.36,
147727,2024,8.23,14.15,24.59,7.82,-3.7,3.75,30.32,
148815,2024,-2.31,17.12,19.13,5.75,-3.69,2.75,24.39,
149894,2024,-1.98,16.99,19.4,5.58,-3.67,2.6,24.49,
118624,2024,6.31,8.5,16.38,8.08,-3.66,4.24,22.11,
148592,2024,4.3,7.42,12.72,5.63,-3.64,1.95,15.7,
135805,2024,1.75,10.63,13.15,15.79,-3.62,11.96,27.99,
148404,2024,9.79,13.08,28.41,4.26,-3.62,0.66,30.33,
120524,2024,2.13,8.02,11.79,6.97,-3.61,3.38,16.35,
148595,2024,7.05,6.16,14.61,9.98,-3.61,4.92,21.26,
152847,2024,,,,,-3.58,-3.58,-3.58,
147844,2021,13.35,14.22,31.85,8.31,-3.58,4.72,38.38,
147864,2021,7.26,6.12,16.14,3.49,-3.57,-0.91,14.85,
150797,2022,,,,,-3.55,-3.55,-3.55,
152102,2024,4.87,7.45,13.12,4.4,-3.55,0.75,14.52,
119333,2024,-0.92,9.08,9.52,6.75,-3.55,3.05,13.81,
148474,2024,9.33,10.75,21.88,8.62,-3.54,5.05,28.95,
150260,2024,7.98,8.17,17.61,5.95,-3.53,2.32,20.92,
119732,2021,12.09,14.15,30.21,5.17,-3.5,1.92,32.76,
149383,2024,6.78,14.52,24.03,10.71,-3.48,7.14,34.2,
147481,2024,4.14,8.19,13.59,9.66,-3.45,6.05,21.37,
119514,2021,17.8,11.54,33.14,12.96,-3.42,8.62,44.53,
141924,2021,10.49,9.22,22.65,11.62,-3.42,7.16,31.15,
143783,2022,-6.71,-9.86,-16.1,8.66,-3.42,5.65,-10.61,
151307,2024,3.3,8.68,13.91,6.71,-3.41,2.99,17.7,
152382,2024,2.96,10.72,15.09,7.05,-3.41,3.4,20.12,
120484,2021,6.23,6.92,15.13,11.37,-3.4,7.35,23.27,
152920,2024,,,,,-3.39,-3.39,-3.39,
152739,2024,,,,5.28,-3.36,1.87,1.87,
130860,2024,10.22,-3.03,5.28,10.49,-3.35,6.43,12.67,
151814,2024,0.09,15.45,21.52,9.0,-3.34,5.97,31.8,
118278,2024,5.53,14.6,22.15,7.02,-3.32,3.68,27.76,
120760,2024,8.78,5.99,16.79,7.51,-3.3,4.0,21.85,
140256,2024,1.1,0.22,0.93,18.68,-3.3,14.51,15.24,
153132,2024,,,,,-3.29,-3.29,-3.29,
146010,2024,4.62,5.38,10.92,4.19,-3.27,0.84,12.18,
119218,2021,9.73,12.0,24.39,9.69,-3.24,6.11,31.88,
129200,2024,4.43,8.49,14.81,6.48,-3.24,3.16,19.08,
145897,2021,15.15,12.64,32.77,16.6,-3.23,12.96,50.55,
149441,2024,3.67,3.43,7.74,6.5,-3.23,3.29,11.28,
148457,2024,6.75,7.34,15.7,6.21,-3.21,2.98,19.88,
120046,2024,7.36,13.35,22.97,7.05,-3.21,3.96,29.26,
150159,2024,4.55,11.97,18.39,7.7,-3.2,4.69,25.08,
148623,2021,7.09,4.66,13.39,9.75,-3.15,5.53,19.21,
151142,2024,8.39,18.5,31.11,6.9,-3.13,4.14,37.53,
120821,2024,12.69,7.4,23.68,5.78,-3.12,2.39,26.95,
119517,2024,3.83,-2.77,0.67,11.83,-3.12,7.57,7.99,
149717,2024,3.65,6.2,10.56,6.12,-3.09,3.01,14.16,
133035,2024,3.68,12.14,17.41,7.16,-3.08,4.09,23.05,
147750,2024,4.27,12.01,18.26,5.38,-3.03,2.33,22.26,
148053,2024,5.49,7.36,14.2,4.03,-3.03,1.2,16.02,
120700,2024,4.78,7.66,13.7,11.81,-3.03,8.52,24.37,
135601,2024,1.18,10.35,12.91,6.32,-3.01,2.99,17.56,
152443,2024,1.05,7.48,9.43,4.96,-3.0,1.84,11.96,
120377,2024,4.74,4.4,9.66,5.97,-3.0,2.77,12.93,
150659,2024,2.91,19.22,25.7,7.67,-2.99,4.98,33.81,
150685,2022,,,,,-2.98,-2.98,-2.98,
118736,2024,4.02,6.37,11.16,5.32,-2.97,2.1,14.16,
118968,2024,5.38,8.34,15.37,4.15,-2.95,1.07,16.99,
153097,2024,,,,,-2.95,-2.95,-2.95,
119131,2024,4.27,6.09,11.67,5.35,-2.88,2.38,14.67,
150892,2022,,,,,-2.86,-2.86,-2.86,
119062,2024,3.24,7.52,11.73,3.98,-2.86,1.13,13.59,
120621,2021,16.72,11.9,32.71,16.55,-2.82,12.9,49.86,
120416,2024,3.92,12.43,18.83,8.19,-2.82,5.43,26.58,
151885,2024,2.34,5.99,8.78,5.96,-2.81,3.05,12.54,
149254,2021,,,,,-2.77,-2.77,-2.77,
150595,2022,,,,-9.61,-2.77,-12.21,-12.21,
150428,2022,,,,-0.27,-2.75,-4.15,-4.15,
149250,2021,,,,,-2.75,-2.75,-2.75,
152067,2024,8.05,9.66,20.29,4.14,-2.75,1.8,24.74,
151290,2024,8.2,13.63,25.1,5.93,-2.74,3.26,30.34,
119843,2024,1.84,7.45,11.18,4.32,-2.73,1.54,13.41,
135805,2022,-4.18,-8.47,-11.57,17.9,-2.71,13.33,1.97,
152474,2024,0.1,5.77,6.3,4.87,-2.68,2.25,9.1,
118866,2024,4.57,6.33,13.01,8.14,-2.67,5.58,21.06,
119250,2021,4.24,7.64,13.22,9.31,-2.65,6.24,20.29,
119028,2021,12.32,17.02,36.05,4.43,-2.64,2.17,39.28,
149185,2021,,,,,-2.62,-2.62,-2.62,
152240,2024,-0.71,1.61,-0.33,7.15,-2.6,4.83,3.24,
148822,2021,,9.52,9.52,10.96,-2.6,8.19,18.47,
138312,2021,4.22,8.92,14.81,9.43,-2.59,6.44,22.23,
150470,2024,2.38,6.22,9.64,4.83,-2.57,2.21,12.56,
141642,2024,5.42,7.58,13.86,6.78,-2.56,4.13,19.12,
118539,2024,7.84,21.63,33.39,5.32,-2.54,2.88,38.61,
152344,2024,1.81,6.94,9.88,5.44,-2.5,2.82,13.39,
151078,2024,6.99,17.13,27.21,6.94,-2.47,4.71,34.33,
150838,2024,-2.57,10.95,10.05,1.72,-2.47,-0.99,10.12,
152226,2024,6.28,11.24,19.87,7.99,-2.46,5.35,27.53,
148747,2024,4.99,6.64,12.87,5.65,-2.46,2.93,16.67,
133516,2021,3.89,12.93,18.77,5.37,-2.46,2.59,22.14,
133859,2024,3.31,11.27,16.57,4.45,-2.46,2.25,20.44,
149321,2021,,,,,-2.46,-2.46,-2.46,
149406,2024,5.28,6.05,12.66,4.28,-2.43,1.96,15.69,
148666,2024,3.47,8.52,14.29,5.43,-2.42,3.08,18.62,
140382,2024,3.9,6.41,11.58,11.35,-2.41,8.82,22.48,
153007,2024,,,,,-2.39,-2.39,-2.39,
148662,2022,-5.71,-18.52,-24.35,1.41,-2.36,-1.78,-26.01,
129193,2024,4.02,7.3,12.78,5.8,-2.35,3.44,17.17,
153060,2024,,,,,-2.33,-2.33,-2.33,
152254,2024,1.03,7.87,10.14,3.11,-2.32,1.05,12.29,
120385,2024,3.01,10.27,15.58,6.02,-2.32,3.86,21.22,
152789,2024,,,,0.7,-2.28,-1.6,-1.6,
152396,2024,0.87,6.85,9.03,2.52,-2.28,0.36,9.58,
152321,2024,-1.77,9.92,9.6,6.24,-2.28,4.23,15.73,
120587,2021,2.04,5.5,8.01,13.04,-2.28,10.33,19.33,
119711,2024,-2.38,8.03,6.39,4.0,-2.27,1.53,8.88,
143903,2021,12.62,11.44,23.53,14.32,-2.27,11.87,38.13,
152056,2024,4.55,6.73,12.42,7.07,-2.26,4.13,17.87,
147789,2024,6.22,3.26,10.66,5.67,-2.26,3.63,15.38,
152878,2024,,,,,-2.24,-2.24,-2.24,
142038,2024,3.08,5.79,9.5,3.38,-2.24,1.06,11.15,
118870,2021,2.6,7.26,11.25,8.79,-2.2,5.88,17.7,
129440,2021,0.34,5.42,7.34,-0.59,-2.2,-2.8,5.17,
132183,2024,2.65,5.38,8.98,4.64,-2.16,2.56,12.17,
148063,2022,-14.19,-26.21,-37.35,1.23,-2.15,-1.69,-37.45,
152032,2024,6.64,11.9,20.91,12.26,-2.14,10.33,34.53,
152972,2024,,,,,-2.13,-2.13,-2.13,
152712,2024,,,,-18.81,-2.11,-20.97,-20.97,
148353,2021,6.91,4.5,12.73,12.65,-2.1,10.04,23.86,
149134,2024,5.7,5.26,11.84,4.08,-2.1,1.9,14.2,
144335,2024,3.16,6.96,10.84,5.75,-2.09,3.74,15.59,
117608,2024,3.3,4.53,8.88,4.76,-2.01,2.74,12.16,
148903,2024,3.96,6.0,11.3,5.18,-1.99,3.14,15.06,
118866,2021,3.42,8.77,13.67,8.73,-1.99,6.01,20.48,
130860,2021,3.83,1.9,5.83,6.61,-1.95,2.67,7.93,
145552,2022,-8.81,-19.06,-25.85,-2.25,-1.93,-0.49,-25.72,
149961,2022,,-9.2,-9.2,1.62,-1.92,-0.83,-11.76,
152470,2024,3.03,14.81,19.29,8.91,-1.91,7.79,30.19,
153070,2024,,,,,-1.9,-1.9,-1.9,
119711,2022,-7.02,-7.69,-14.3,13.6,-1.9,10.51,-5.19,
120413,2024,4.27,12.61,19.34,10.33,-1.89,8.81,31.52,
118489,2024,3.53,5.74,9.94,5.36,-1.87,3.5,14.31,
147492,2024,3.94,9.06,14.79,3.87,-1.86,2.16,17.72,
132989,2024,3.62,4.56,9.48,4.63,-1.86,2.72,12.7,
111549,2021,9.13,7.74,19.0,6.93,-1.86,4.71,24.42,
118546,2024,4.77,7.83,14.15,5.49,-1.86,3.44,18.75,
153015,2024,,,,,-1.84,-1.84,-1.84,
143874,2021,-2.44,17.08,15.24,3.65,-1.84,2.39,18.66,
120782,2022,-7.07,-10.76,-16.93,6.85,-1.82,6.0,-11.36,
150581,2024,2.91,9.87,15.77,4.07,-1.78,1.95,17.53,
118491,2024,2.06,4.36,6.49,3.65,-1.77,1.88,8.75,
152980,2024,,,,,-1.76,-1.76,-1.76,
152528,2024,1.05,1.61,1.76,6.22,-1.74,4.78,5.57,
138456,2022,-19.64,-11.78,-28.18,-8.79,-1.74,-9.73,-34.89,
120357,2024,8.89,14.7,27.22,10.34,-1.73,8.41,39.16,
129188,2024,4.22,2.85,7.02,9.64,-1.73,7.69,15.19,
120468,2021,0.53,8.98,10.78,14.88,-1.68,12.34,24.84,
150930,2022,,,,,-1.68,-1.68,-1.68,
120662,2022,-9.57,-13.55,-21.24,11.72,-1.68,8.73,-13.83,
145396,2024,4.04,6.97,11.91,5.18,-1.67,3.5,16.12,
120351,2024,8.26,27.98,42.86,3.25,-1.66,1.94,48.37,
148555,2024,9.34,3.61,13.88,13.29,-1.63,11.25,26.88,
149291,2022,-6.05,-18.83,-24.04,0.71,-1.62,-1.48,-25.89,
147648,2021,3.57,2.29,7.57,-3.92,-1.62,-5.66,1.4,
126393,2024,0.71,8.09,9.47,4.8,-1.62,3.1,13.31,
147662,2021,19.35,26.6,57.22,9.87,-1.61,8.66,70.98,
120186,2024,5.91,-3.02,2.1,12.86,-1.6,10.11,11.3,
140327,2021,1.26,1.57,4.93,-8.72,-1.59,-10.63,-6.33,
118692,2021,14.3,7.06,24.14,12.18,-1.58,10.16,36.46,
130543,2024,3.13,5.31,9.48,4.75,-1.56,3.27,13.63,
152968,2024,,,,,-1.56,-1.56,-1.56,
118559,2021,1.38,-0.2,3.8,-6.8,-1.54,-8.78,-5.32,
149910,2022,0.23,-19.65,-19.53,-2.52,-1.52,-1.11,-19.76,
118968,2021,8.3,8.0,18.55,8.51,-1.51,6.76,26.43,
145819,2021,1.41,5.98,8.44,13.17,-1.51,11.21,20.63,
146643,2021,4.32,8.81,14.55,9.83,-1.48,8.09,23.93,
119544,2021,3.96,3.23,7.55,7.4,-1.48,5.36,13.15,
140444,2024,2.5,4.17,7.49,3.44,-1.48,1.92,10.05,
152787,2024,,,,0.99,-1.47,-0.3,-0.3,
119128,2024,3.87,3.74,8.23,3.94,-1.44,2.49,11.17,
120679,2024,4.36,4.84,10.09,5.21,-1.42,3.74,14.52,
148962,2021,,-0.92,-0.92,12.06,-1.42,10.36,9.3,
141877,2021,9.41,8.87,21.05,12.1,-1.4,10.43,33.63,
149107,2021,,,,8.32,-1.36,6.74,6.74,
120503,2021,2.11,8.7,12.14,13.3,-1.35,11.1,25.02,
119271,2024,-0.1,-2.45,-3.71,8.71,-1.3,6.55,2.68,
133710,2022,-2.89,-10.17,-12.25,13.03,-1.28,10.6,-2.71,
149288,2021,,,,,-1.28,-1.28,-1.28,
131373,2024,3.72,4.42,8.69,4.46,-1.28,3.31,12.66,
138386,2024,3.41,7.99,12.33,4.24,-1.27,2.75,16.32,
120154,2024,3.25,4.55,8.13,4.99,-1.26,3.9,12.62,
152677,2024,,0.11,0.11,9.72,-1.23,8.65,8.83,
125711,2021,2.21,4.97,7.97,9.37,-1.21,7.85,16.44,
144490,2024,3.16,3.89,7.26,3.7,-1.21,2.49,10.13,
145693,2024,2.41,5.18,8.34,4.5,-1.2,3.32,12.37,
120468,2022,-7.52,-16.11,-21.52,10.3,-1.18,8.02,-14.68,
150264,2021,2.47,7.31,11.41,12.71,-1.18,10.99,23.65,
119018,2021,8.01,7.57,17.67,11.19,-1.18,9.54,28.64,
135120,2024,3.38,4.34,8.11,4.83,-1.18,3.72,12.47,
119242,2021,10.04,11.48,24.32,10.8,-1.17,9.44,35.93,
119595,2021,2.73,7.93,11.52,8.81,-1.16,7.58,19.89,
151750,2024,7.71,36.28,53.98,-8.51,-1.15,-9.26,41.18,
147409,2022,-6.6,-10.46,-16.32,5.74,-1.14,5.51,-11.09,
118543,2024,3.45,5.48,9.78,4.55,-1.13,3.38,13.82,
118881,2021,5.87,6.01,13.74,11.64,-1.13,9.93,24.77,
135810,2022,-4.16,-9.73,-13.77,7.64,-1.12,7.48,-6.52,
136567,2021,5.13,4.58,9.91,5.33,-1.1,4.14,14.38,
152776,2024,,,,1.7,-1.08,1.07,1.07,
149679,2024,3.53,5.25,9.63,5.1,-1.08,4.11,14.45,
150266,2021,7.04,7.41,15.76,12.04,-1.04,10.65,28.15,
119646,2021,4.28,4.42,8.62,4.6,-1.04,3.09,12.14,
153138,2024,,,,,-1.03,-1.03,-1.03,
153083,2024,,,,,-1.01,-1.01,-1.01,
152985,2024,,,,,-1.01,-1.01,-1.01,
150805,2022,,,,,-1.0,-1.0,-1.0,
152679,2024,,0.0,0.0,6.83,-1.0,6.05,6.57,
148750,2024,3.54,4.77,9.16,4.52,-0.98,3.51,13.3,
120043,2021,-0.81,3.31,4.04,-4.96,-0.97,-7.38,-4.74,
152150,2024,-0.57,0.53,-0.05,5.65,-0.96,4.89,4.21,
118482,2021,4.95,6.11,12.7,12.55,-0.96,10.92,24.67,
120665,2021,12.72,13.1,29.03,10.39,-0.95,8.72,40.39,
150659,2022,,,,,-0.94,-0.94,-0.94,
134594,2024,2.58,3.72,6.85,2.73,-0.94,1.78,8.99,
118551,2022,-11.56,-21.22,-29.82,-2.72,-0.93,-0.66,-29.32,
149059,2021,,,,-4.16,-0.92,-4.03,-4.03,
147794,2021,4.81,6.17,12.6,12.53,-0.91,10.95,24.61,
119646,2022,-5.19,-7.43,-11.78,9.88,-0.91,7.71,-4.82,
119705,2021,14.56,16.41,36.04,11.86,-0.89,11.12,51.87,
143537,2024,5.6,11.84,19.23,7.63,-0.89,6.84,28.26,
148978,2021,,-0.35,-0.35,12.45,-0.88,10.92,10.23,
146376,2021,4.92,6.13,12.68,12.61,-0.88,11.07,24.82,
143874,2022,-5.54,-8.68,-13.7,6.17,-0.88,6.54,-7.42,
120782,2021,-2.52,18.1,15.73,2.79,-0.88,2.43,19.46,
119839,2024,2.81,4.92,8.22,3.36,-0.87,2.72,11.52,
150266,2022,-2.03,-5.75,-6.93,14.76,-0.87,12.06,5.14,
119063,2021,4.98,6.16,12.79,12.57,-0.87,11.04,24.91,
152644,2024,,8.51,8.51,11.68,-0.86,10.9,22.36,
152071,2024,4.93,11.22,18.84,9.4,-0.86,8.63,30.59,
150642,2024,3.84,7.22,14.72,4.17,-0.86,3.07,17.76,
118741,2021,4.93,6.16,12.73,12.58,-0.86,11.07,24.88,
149039,2021,,,,10.92,-0.86,9.43,9.43,
119648,2021,4.85,6.06,12.57,12.54,-0.86,11.02,24.64,
119133,2021,1.81,5.0,7.8,11.39,-0.85,10.18,18.42,
135813,2021,16.2,12.25,34.05,10.68,-0.83,10.32,48.03,
151267,2024,3.8,7.01,11.79,6.37,-0.83,5.54,18.62,
120620,2021,4.92,6.18,12.72,12.59,-0.83,11.1,24.91,
119288,2021,4.88,6.12,12.63,12.54,-0.82,11.06,24.76,
119287,2021,3.42,5.0,9.72,12.93,-0.82,11.32,21.76,
141841,2021,3.43,5.27,10.02,13.17,-0.81,11.57,22.36,
151157,2021,4.93,6.16,12.73,12.58,-0.81,11.13,24.94,
118546,2021,7.32,7.95,16.94,7.74,-0.8,6.64,24.56,
118791,2021,3.51,5.24,10.08,13.25,-0.79,11.68,22.55,
150260,2021,5.32,9.69,16.7,7.08,-0.78,5.94,23.65,
119065,2021,3.55,5.29,10.17,13.17,-0.77,11.61,22.58,
151952,2024,1.46,4.48,6.72,2.83,-0.77,2.27,9.72,
119118,2024,3.57,3.69,7.61,3.62,-0.76,2.95,10.98,
153034,2024,,,,,-0.72,-0.72,-0.72,
118632,2021,7.87,7.69,17.92,14.11,-0.72,12.81,32.7,
152354,2024,3.27,14.7,20.29,10.74,-0.71,10.36,34.2,
149261,2024,1.77,6.47,8.88,4.5,-0.69,3.96,13.85,
152135,2024,7.62,10.84,21.97,6.46,-0.69,6.16,29.78,
147666,2021,4.72,6.72,13.17,12.21,-0.68,11.04,25.48,
118759,2022,-7.01,-10.02,-16.22,7.56,-0.67,7.97,-8.79,
149261,2021,,,,,-0.66,-0.66,-0.66,
149373,2021,,,,,-0.66,-0.66,-0.66,
147406,2021,1.71,3.12,5.16,6.51,-0.65,5.73,11.23,
131355,2024,3.41,6.27,10.47,5.11,-0.65,4.6,16.06,
150587,2024,4.22,12.01,18.45,9.19,-0.65,8.76,30.21,
120517,2021,5.88,7.13,14.62,9.62,-0.62,8.67,24.6,
120333,2024,3.96,6.06,11.06,5.71,-0.6,5.23,17.53,
118494,2021,16.11,11.04,30.79,11.59,-0.6,10.65,44.88,
148574,2021,3.62,6.12,10.97,11.88,-0.59,10.57,22.43,
152462,2024,-2.63,10.01,7.6,15.89,-0.58,15.91,26.92,
151122,2024,4.15,12.99,19.16,4.01,-0.58,3.72,24.29,
136567,2024,2.33,4.77,7.39,5.16,-0.58,4.57,12.85,
145110,2022,-4.3,-13.58,-17.14,11.76,-0.57,9.91,-8.59,
119595,2022,-3.22,-4.51,-6.78,18.15,-0.57,16.01,9.43,
140243,2021,0.8,5.8,9.75,-12.99,-0.55,-15.86,-9.08,
120503,2022,-8.4,-15.72,-21.92,12.42,-0.55,10.79,-12.51,
153075,2024,,,,,-0.54,-0.54,-0.54,
119354,2024,7.57,13.48,23.6,6.68,-0.53,6.37,32.66,
118486,2024,2.65,3.52,6.48,3.48,-0.53,3.0,9.91,
144312,2024,2.57,3.5,6.49,2.47,-0.53,1.99,8.87,
152607,2024,,8.98,8.98,16.65,-0.52,16.62,29.33,
