scheme_code,nav_value,date
147306,17.759,2023-08-14
147306,17.764,2023-08-16
147306,17.607,2023-08-18
147306,17.705,2023-08-21
147306,17.741,2023-08-22
147306,17.778,2023-08-23
147306,17.799,2023-08-24
147306,17.691,2023-08-25
147306,17.722,2023-08-28
147306,17.783,2023-08-29
147306,17.802,2023-08-30
147306,17.71,2023-08-31
147306,17.802,2023-09-01
147306,17.88,2023-09-04
147306,17.936,2023-09-05
147306,18.005,2023-09-06
147306,18.096,2023-09-07
147306,18.155,2023-09-08
147306,18.259,2023-09-11
147306,18.231,2023-09-12
147306,18.235,2023-09-13
147306,18.263,2023-09-14
147306,18.37,2023-09-15
147306,18.343,2023-09-18
147306,18.191,2023-09-20
147306,18.051,2023-09-21
147306,17.981,2023-09-22
147306,18.025,2023-09-25
147306,18.049,2023-09-26
147306,18.079,2023-09-27
147306,17.916,2023-09-29
147306,17.842,2023-10-03
147306,17.759,2023-10-04
147306,17.835,2023-10-05
147306,17.972,2023-10-06
147306,17.845,2023-10-09
147306,17.983,2023-10-10
147306,18.06,2023-10-11
147306,18.037,2023-10-12
147306,18.022,2023-10-13
147306,18.032,2023-10-16
147306,18.108,2023-10-17
147306,17.998,2023-10-18
147306,18.017,2023-10-19
147306,17.929,2023-10-20
147306,17.734,2023-10-23
147306,17.658,2023-10-25
147306,17.375,2023-10-26
147306,17.51,2023-10-27
147306,17.501,2023-10-30
147306,17.53,2023-10-31
147306,17.437,2023-11-01
147306,17.551,2023-11-02
147306,17.606,2023-11-03
147306,17.765,2023-11-06
147306,17.793,2023-11-07
147306,17.849,2023-11-08
147306,17.826,2023-11-09
147306,17.849,2023-11-10
147306,17.855,2023-11-13
147306,18.04,2023-11-15
147306,18.165,2023-11-16
147306,18.239,2023-11-17
147306,18.192,2023-11-20
147306,18.272,2023-11-21
147306,18.293,2023-11-22
147306,18.286,2023-11-23
147306,18.272,2023-11-24
147306,18.335,2023-11-28
147306,18.492,2023-11-29
147306,18.606,2023-11-30
147306,18.694,2023-12-01
147306,18.93,2023-12-04
147306,18.974,2023-12-05
147306,19.021,2023-12-06
147306,19.032,2023-12-07
147306,19.035,2023-12-08
147306,19.069,2023-12-11
147306,19.081,2023-12-12
147306,19.087,2023-12-13
147306,19.303,2023-12-14
147306,19.44,2023-12-15
147306,19.429,2023-12-18
147306,19.409,2023-12-19
147306,19.136,2023-12-20
147306,19.204,2023-12-21
147306,19.346,2023-12-22
147306,19.417,2023-12-26
147306,19.582,2023-12-27
147306,19.694,2023-12-28
147306,19.74,2023-12-29
147306,19.733,2024-01-01
147306,19.629,2024-01-02
147306,19.499,2024-01-03
147306,19.597,2024-01-04
147306,19.624,2024-01-05
147306,19.445,2024-01-08
147306,19.474,2024-01-09
147306,19.502,2024-01-10
147306,19.576,2024-01-11
147306,19.725,2024-01-12
147306,19.788,2024-01-15
147306,19.749,2024-01-16
147306,19.471,2024-01-17
147306,19.32,2024-01-18
147306,19.498,2024-01-19
147306,19.198,2024-01-23
147306,19.44,2024-01-24
147306,19.265,2024-01-25
147306,19.387,2024-01-29
147306,19.2,2024-01-30
147306,19.378,2024-01-31
147306,19.333,2024-02-01
147306,19.456,2024-02-02
147306,19.391,2024-02-05
147306,19.619,2024-02-06
147306,19.669,2024-02-07
147306,19.454,2024-02-08
147306,19.528,2024-02-09
147306,19.406,2024-02-12
147306,19.53,2024-02-13
147306,19.551,2024-02-14
147306,19.57,2024-02-15
147306,19.749,2024-02-16
147306,19.829,2024-02-19
147306,19.81,2024-02-20
147306,19.674,2024-02-21
147306,19.831,2024-02-22
147306,19.864,2024-02-23
147306,19.716,2024-02-26
147306,19.795,2024-02-27
147306,19.6,2024-02-28
147306,19.641,2024-02-29
147306,19.823,2024-03-01
147306,19.89,2024-03-04
147306,19.748,2024-03-05
147306,19.863,2024-03-06
147306,19.977,2024-03-07
147306,19.917,2024-03-11
147306,19.867,2024-03-12
147306,19.677,2024-03-13
147306,19.882,2024-03-14
147306,19.807,2024-03-15
147306,19.826,2024-03-18
147306,19.612,2024-03-19
147306,19.614,2024-03-20
147306,19.799,2024-03-21
147306,19.888,2024-03-22
147306,19.88,2024-03-26
147306,19.916,2024-03-27
147306,20.127,2024-03-28
147306,20.126,2024-03-31
147306,20.262,2024-04-02
147306,20.218,2024-04-03
147306,20.264,2024-04-04
147306,20.341,2024-04-05
147306,20.396,2024-04-08
147306,20.352,2024-04-09
147306,20.368,2024-04-10
119597,73.9577,2022-12-12
119597,74.5338,2022-12-13
119597,74.6914,2022-12-14
119597,73.8805,2022-12-15
119597,73.2813,2022-12-16
119597,73.7842,2022-12-19
119597,73.6975,2022-12-20
119597,72.5317,2022-12-21
119597,72.1273,2022-12-22
119597,70.6815,2022-12-23
119597,72.2629,2022-12-26
119597,72.6635,2022-12-27
119597,72.7293,2022-12-28
119597,73.2206,2022-12-29
119597,72.9248,2022-12-30
119597,73.3366,2023-01-02
119597,73.7104,2023-01-03
119597,73.0644,2023-01-04
119597,72.4908,2023-01-05
119597,71.8556,2023-01-06
119597,72.3976,2023-01-09
119597,71.4896,2023-01-10
119597,71.8027,2023-01-11
119597,71.7795,2023-01-12
119597,72.324,2023-01-13
119597,71.8406,2023-01-16
119597,71.8689,2023-01-17
119597,72.2902,2023-01-18
119597,72.3468,2023-01-19
119597,72.5401,2023-01-20
119597,72.9501,2023-01-23
119597,72.7865,2023-01-24
119597,71.2976,2023-01-25
119597,69.2902,2023-01-27
119597,69.2936,2023-01-30
119597,69.6836,2023-01-31
119597,69.1472,2023-02-01
119597,69.2711,2023-02-02
119597,70.6745,2023-02-03
119597,70.5349,2023-02-06
119597,70.5215,2023-02-07
119597,70.9368,2023-02-08
119597,70.9515,2023-02-09
119597,70.9723,2023-02-10
119597,70.3002,2023-02-13
119597,70.811,2023-02-14
119597,70.9616,2023-02-15
119597,70.8499,2023-02-16
119597,70.3042,2023-02-17
119597,69.822,2023-02-20
119597,69.6254,2023-02-21
119597,68.7016,2023-02-22
119597,68.7935,2023-02-23
119597,68.6371,2023-02-24
119597,69.1178,2023-02-27
119597,69.0864,2023-02-28
119597,69.7602,2023-03-01
119597,69.4936,2023-03-02
119597,70.8361,2023-03-03
119597,71.0606,2023-03-06
119597,71.3732,2023-03-08
119597,70.7834,2023-03-09
119597,69.5771,2023-03-10
119597,68.1302,2023-03-13
119597,67.8603,2023-03-14
119597,67.3531,2023-03-15
119597,67.3901,2023-03-16
119597,68.1235,2023-03-17
119597,67.6651,2023-03-20
119597,68.7046,2023-03-21
119597,68.9224,2023-03-22
119597,68.4471,2023-03-23
119597,67.7786,2023-03-24
119597,67.674,2023-03-27
119597,67.9881,2023-03-28
119597,68.6701,2023-03-29
119597,69.7297,2023-03-31
119597,70.106,2023-04-03
119597,70.4523,2023-04-05
119597,70.7519,2023-04-06
119597,70.5011,2023-04-10
119597,71.0419,2023-04-11
119597,71.3324,2023-04-12
119597,71.9637,2023-04-13
119597,72.2066,2023-04-17
119597,72.2138,2023-04-18
119597,71.9702,2023-04-19
119597,72.2206,2023-04-20
119597,71.892,2023-04-21
119597,72.751,2023-04-24
119597,72.8919,2023-04-25
119597,73.1808,2023-04-26
119597,73.3128,2023-04-27
119597,73.5607,2023-04-28
119597,73.8921,2023-05-02
119597,73.8079,2023-05-03
119597,74.7517,2023-05-04
119597,73.5015,2023-05-05
119597,74.3641,2023-05-08
119597,74.1629,2023-05-09
119597,74.4865,2023-05-10
119597,74.8359,2023-05-11
119597,75.2383,2023-05-12
119597,75.7491,2023-05-15
119597,75.854,2023-05-16
119597,75.7576,2023-05-17
119597,75.7218,2023-05-18
119597,75.9069,2023-05-19
119597,75.9805,2023-05-22
119597,76.1128,2023-05-23
119597,75.7239,2023-05-24
119597,75.6538,2023-05-25
119597,76.1374,2023-05-26
119597,76.7291,2023-05-29
119597,77.0721,2023-05-30
119597,76.5825,2023-05-31
119597,76.5332,2023-06-01
119597,76.7633,2023-06-02
119597,77.1949,2023-06-05
119597,77.3675,2023-06-06
119597,77.854,2023-06-07
119597,77.5649,2023-06-08
119597,77.6202,2023-06-09
119597,77.8085,2023-06-12
119597,78.2692,2023-06-13
119597,78.1381,2023-06-14
119597,77.4756,2023-06-15
119597,78.2833,2023-06-16
119597,78.297,2023-06-19
119597,78.5753,2023-06-20
119597,78.9175,2023-06-21
119597,78.516,2023-06-22
119597,78.191,2023-06-23
119597,78.4921,2023-06-26
119597,79.511,2023-06-27
119597,80.0677,2023-06-28
119597,80.3839,2023-06-30
119597,81.4201,2023-07-03
119597,81.7367,2023-07-04
119597,81.6528,2023-07-05
119597,81.9328,2023-07-06
119597,81.3972,2023-07-07
119597,81.2118,2023-07-10
119597,81.2297,2023-07-11
119597,81.2143,2023-07-12
119597,81.2086,2023-07-13
119597,81.42,2023-07-14
119597,82.1804,2023-07-17
119597,82.0098,2023-07-18
119597,82.4009,2023-07-19
119597,83.0952,2023-07-20
119597,82.9794,2023-07-21
119597,83.4573,2023-07-24
119597,83.4538,2023-07-25
119597,83.8214,2023-07-26
119597,83.7513,2023-07-27
119597,83.7231,2023-07-28
119597,84.2529,2023-07-31
119597,84.0295,2023-08-01
119597,82.7554,2023-08-02
119597,82.1704,2023-08-03
119597,82.5661,2023-08-04
119597,82.8794,2023-08-07
119597,83.521,2023-08-08
119597,83.4431,2023-08-09
119597,82.8479,2023-08-10
119597,82.4119,2023-08-11
119597,82.233,2023-08-14
119597,82.1679,2023-08-16
119597,82.1641,2023-08-17
119597,81.966,2023-08-18
119597,82.3775,2023-08-21
119597,82.5418,2023-08-22
119597,83.1374,2023-08-23
119597,83.1119,2023-08-24
119597,82.7523,2023-08-25
119597,83.2182,2023-08-28
119597,83.377,2023-08-29
119597,83.1797,2023-08-30
119597,82.9963,2023-08-31
119597,83.4852,2023-09-01
119597,83.9223,2023-09-04
119597,83.8047,2023-09-05
119597,83.6258,2023-09-06
119597,84.6367,2023-09-07
119597,85.8531,2023-09-08
119597,86.6317,2023-09-11
119597,85.6769,2023-09-12
119597,86.2536,2023-09-13
119597,86.6083,2023-09-14
119597,87.0349,2023-09-15
119597,86.9117,2023-09-18
119597,85.8509,2023-09-20
119597,84.9788,2023-09-21
119597,85.0848,2023-09-22
119597,85.2668,2023-09-25
119597,85.14,2023-09-26
119597,85.6141,2023-09-27
119597,86.17,2023-09-29
119597,86.0477,2023-10-03
119597,85.1158,2023-10-04
119597,85.5625,2023-10-05
119597,86.2077,2023-10-06
119597,85.3172,2023-10-09
119597,86.3882,2023-10-10
119597,86.827,2023-10-11
119597,86.9681,2023-10-12
119597,86.4696,2023-10-13
119597,86.4545,2023-10-16
119597,87.0386,2023-10-17
119597,86.2676,2023-10-18
119597,86.1593,2023-10-19
119597,86.4551,2023-10-20
119597,85.1598,2023-10-23
119597,84.3501,2023-10-25
119597,83.6501,2023-10-26
119597,84.613,2023-10-27
119597,85.1974,2023-10-30
119597,85.2647,2023-10-31
119597,84.9684,2023-11-01
119597,86.1035,2023-11-02
119597,86.8669,2023-11-03
119597,87.5712,2023-11-06
119597,87.5983,2023-11-07
119597,87.4543,2023-11-08
119597,87.399,2023-11-09
119597,88.0716,2023-11-10
119597,88.8214,2023-11-13
119597,89.7303,2023-11-15
119597,89.5717,2023-11-16
119597,88.5924,2023-11-17
119597,88.8086,2023-11-20
119597,89.076,2023-11-21
119597,88.6738,2023-11-22
119597,88.8542,2023-11-23
119597,88.9393,2023-11-24
119597,89.1792,2023-11-28
119597,90.16,2023-11-29
119597,90.5542,2023-11-30
119597,91.8805,2023-12-01
119597,94.4184,2023-12-04
119597,95.3382,2023-12-05
119597,94.9821,2023-12-06
119597,94.9475,2023-12-07
119597,95.6726,2023-12-08
119597,96.1291,2023-12-11
119597,96.1953,2023-12-12
119597,96.7256,2023-12-13
119597,98.0298,2023-12-14
119597,98.2166,2023-12-15
119597,97.7436,2023-12-18
119597,97.6647,2023-12-19
119597,95.8893,2023-12-20
119597,96.6045,2023-12-21
119597,96.1564,2023-12-22
119597,96.2647,2023-12-26
119597,96.9897,2023-12-27
119597,97.1983,2023-12-28
119597,97.0675,2023-12-29
119597,97.1588,2024-01-01
119597,96.6644,2024-01-02
119597,96.7181,2024-01-03
119597,98.1593,2024-01-04
119597,98.2543,2024-01-05
119597,97.3179,2024-01-08
119597,96.9341,2024-01-09
119597,96.8991,2024-01-10
119597,97.4762,2024-01-11
119597,98.0125,2024-01-12
119597,98.7042,2024-01-15
119597,98.5186,2024-01-16
119597,95.5268,2024-01-17
119597,95.0558,2024-01-18
119597,95.8908,2024-01-19
119597,94.292,2024-01-23
119597,94.567,2024-01-24
119597,94.5748,2024-01-25
119597,96.2055,2024-01-29
119597,96.1653,2024-01-30
119597,96.9117,2024-01-31
119597,97.1441,2024-02-01
119597,97.1516,2024-02-02
119597,96.5519,2024-02-05
119597,96.6827,2024-02-06
119597,97.4954,2024-02-07
119597,96.2583,2024-02-08
119597,96.3005,2024-02-09
119597,94.7932,2024-02-12
119597,95.8003,2024-02-13
119597,96.6355,2024-02-14
119597,97.1155,2024-02-15
119597,97.2706,2024-02-16
119597,97.5122,2024-02-19
119597,98.1061,2024-02-20
119597,97.4216,2024-02-21
119597,97.5558,2024-02-22
119597,97.4836,2024-02-23
119597,97.4286,2024-02-26
119597,96.9434,2024-02-27
119597,95.6251,2024-02-28
119597,96.353,2024-02-29
119597,98.2981,2024-03-01
119597,98.6627,2024-03-04
119597,98.4993,2024-03-05
119597,98.8164,2024-03-06
119597,99.063,2024-03-07
119597,98.3279,2024-03-11
119597,97.7588,2024-03-12
119597,95.8901,2024-03-13
119597,95.9878,2024-03-14
119597,95.6108,2024-03-15
119597,95.6209,2024-03-18
119597,94.9911,2024-03-19
119597,94.578,2024-03-20
119597,96.0852,2024-03-21
119597,96.6169,2024-03-22
119597,96.6095,2024-03-26
119597,96.7335,2024-03-27
119597,97.5662,2024-03-28
119597,97.563,2024-03-31
119597,99.1226,2024-04-01
119597,99.5764,2024-04-02
119597,100.2599,2024-04-03
119597,100.8819,2024-04-04
119597,101.2834,2024-04-05
119597,101.2879,2024-04-08
119597,101.1408,2024-04-09
119597,101.3884,2024-04-10
149318,10.804,2022-12-12
149318,10.8616,2022-12-13
149318,10.8408,2022-12-14
149318,10.7714,2022-12-15
149318,10.607,2022-12-16
149318,10.7371,2022-12-19
149318,10.6981,2022-12-20
149318,10.5474,2022-12-21
149318,10.4755,2022-12-22
149318,10.1925,2022-12-23
149318,10.3874,2022-12-26
149318,10.4677,2022-12-27
149318,10.5292,2022-12-28
149318,10.514,2022-12-29
149318,10.5036,2022-12-30
149318,10.3851,2023-01-12
149318,10.4283,2023-01-13
149318,10.3979,2023-01-16
149318,10.504,2023-01-19
149318,10.411,2023-01-20
149318,10.4697,2023-01-23
149318,10.4497,2023-01-24
149318,10.3427,2023-01-25
149318,10.2017,2023-01-27
149318,10.1327,2023-01-30
149318,10.2072,2023-01-31
149318,10.0978,2023-02-01
149318,10.117,2023-02-02
149318,10.1984,2023-02-03
149318,10.2351,2023-02-06
149318,10.2129,2023-02-07
149318,10.2937,2023-02-08
149318,10.3085,2023-02-09
149318,10.3005,2023-02-10
149318,10.2022,2023-02-13
149318,10.2151,2023-02-14
149318,10.2914,2023-02-15
149318,10.3574,2023-02-16
149318,10.2891,2023-02-17
149318,10.2739,2023-02-20
149318,10.2524,2023-02-21
149318,10.1515,2023-02-22
149318,10.1126,2023-02-23
149318,10.0828,2023-02-24
149318,10.0363,2023-02-27
149318,10.0489,2023-02-28
149318,10.1397,2023-03-01
149318,10.0959,2023-03-02
149318,10.1376,2023-03-03
149318,10.2315,2023-03-06
149318,10.2836,2023-03-08
149318,10.2021,2023-03-09
149318,10.1585,2023-03-10
149318,9.9995,2023-03-13
149318,9.9607,2023-03-14
149318,9.9625,2023-03-15
149318,10.0047,2023-03-16
149318,10.0548,2023-03-17
149318,9.9725,2023-03-20
149318,10.0033,2023-03-21
149318,10.0216,2023-03-22
149318,9.9788,2023-03-23
149318,9.8869,2023-03-24
149318,9.8693,2023-03-27
149318,9.8451,2023-03-28
149318,9.9663,2023-03-29
149318,10.0711,2023-03-31
149318,10.0938,2023-04-03
149318,10.1351,2023-04-05
149318,10.2058,2023-04-06
149318,10.2146,2023-04-10
149318,10.2527,2023-04-11
149318,10.2785,2023-04-12
149318,10.2776,2023-04-13
149318,10.3514,2023-04-17
149318,10.4051,2023-04-18
149318,10.3695,2023-04-19
149318,10.3643,2023-04-20
149318,10.3645,2023-04-21
149318,10.4098,2023-04-24
149318,10.4358,2023-04-25
149318,10.4693,2023-04-26
149318,10.5221,2023-04-27
149318,10.6388,2023-04-28
149318,10.7144,2023-05-02
149318,10.7434,2023-05-03
149318,10.8151,2023-05-04
149318,10.8238,2023-05-05
149318,10.9007,2023-05-08
149318,10.8768,2023-05-09
149318,10.9209,2023-05-10
149318,10.9472,2023-05-11
149318,10.909,2023-05-12
149318,10.9695,2023-05-15
149318,10.9487,2023-05-16
149318,10.9472,2023-05-17
149318,10.8662,2023-05-18
149318,10.8458,2023-05-19
149318,10.9421,2023-05-22
149318,10.9567,2023-05-23
149318,10.926,2023-05-24
149318,11.0058,2023-05-25
149318,11.111,2023-05-26
149318,11.18,2023-05-29
149318,11.2334,2023-05-30
149318,11.2957,2023-05-31
149318,11.2471,2023-06-01
149318,11.2987,2023-06-02
149318,11.3198,2023-06-05
149318,11.3766,2023-06-06
149318,11.5021,2023-06-07
149318,11.4568,2023-06-08
149318,11.4521,2023-06-09
149318,11.5383,2023-06-12
149318,11.6387,2023-06-13
149318,11.6622,2023-06-14
149318,11.6715,2023-06-15
149318,11.7847,2023-06-16
149318,11.7726,2023-06-19
149318,11.8929,2023-06-20
149318,11.9279,2023-06-21
149318,11.8133,2023-06-22
149318,11.7024,2023-06-23
149318,11.7223,2023-06-26
149318,11.7986,2023-06-27
149318,11.9436,2023-06-28
149318,12.0826,2023-06-30
149318,12.0656,2023-07-03
149318,12.0558,2023-07-04
149318,12.1863,2023-07-05
149318,12.2352,2023-07-06
149318,12.1453,2023-07-07
149318,12.0851,2023-07-10
149318,12.1828,2023-07-11
149318,12.2026,2023-07-12
149318,12.149,2023-07-13
149318,12.2413,2023-07-14
149318,12.249,2023-07-17
149318,12.2182,2023-07-18
149318,12.2791,2023-07-19
149318,12.3152,2023-07-20
149318,12.2368,2023-07-21
149318,12.2664,2023-07-24
149318,12.2873,2023-07-25
149318,12.3153,2023-07-26
149318,12.3545,2023-07-27
149318,12.4013,2023-07-28
149318,12.5,2023-07-31
149318,12.4676,2023-08-01
149318,12.32,2023-08-02
149318,12.2812,2023-08-03
149318,12.3111,2023-08-04
149318,12.4065,2023-08-07
149318,12.4165,2023-08-08
149318,12.4927,2023-08-09
149318,12.44,2023-08-10
149318,12.448,2023-08-11
149318,12.387,2023-08-14
149318,12.432,2023-08-16
149318,12.3727,2023-08-18
149318,12.4521,2023-08-21
149318,12.5265,2023-08-22
149318,12.5633,2023-08-23
149318,12.5692,2023-08-24
149318,12.4802,2023-08-25
149318,12.5395,2023-08-28
149318,12.591,2023-08-29
149318,12.6035,2023-08-30
149318,12.5045,2023-08-31
149318,12.561,2023-09-01
149318,12.6926,2023-09-04
149318,12.7623,2023-09-05
149318,12.8087,2023-09-06
149318,12.9692,2023-09-07
149318,13.1748,2023-09-08
149318,13.2514,2023-09-11
149318,12.938,2023-09-12
149318,12.9433,2023-09-13
149318,13.01,2023-09-14
149318,13.0941,2023-09-15
149318,13.1289,2023-09-18
149318,13.0572,2023-09-20
149318,12.9546,2023-09-21
149318,12.9489,2023-09-22
149318,12.9564,2023-09-25
149318,12.9358,2023-09-26
149318,13.0481,2023-09-27
149318,13.0407,2023-09-29
149318,13.0049,2023-10-03
149318,12.8774,2023-10-04
149318,12.8503,2023-10-05
149318,12.9518,2023-10-06
149318,12.8529,2023-10-09
149318,13.0427,2023-10-10
149318,13.096,2023-10-11
149318,13.1336,2023-10-12
149318,13.1829,2023-10-13
149318,13.2316,2023-10-16
149318,13.3442,2023-10-17
149318,13.2768,2023-10-18
149318,13.2937,2023-10-19
149318,13.1851,2023-10-20
149318,12.9491,2023-10-23
149318,12.8729,2023-10-25
149318,12.6854,2023-10-26
149318,12.8672,2023-10-27
149318,12.9104,2023-10-30
149318,12.9352,2023-10-31
149318,12.8814,2023-11-01
149318,13.063,2023-11-02
149318,13.1287,2023-11-03
149318,13.2355,2023-11-06
149318,13.2605,2023-11-07
149318,13.3418,2023-11-08
149318,13.3433,2023-11-09
149318,13.3765,2023-11-10
149318,13.4693,2023-11-13
149318,13.5913,2023-11-15
149318,13.6891,2023-11-16
149318,13.8052,2023-11-17
149318,13.8056,2023-11-20
149318,13.776,2023-11-21
149318,13.7878,2023-11-22
149318,13.7952,2023-11-23
149318,13.8166,2023-11-24
149318,13.8572,2023-11-28
149318,13.9782,2023-11-29
149318,14.1888,2023-11-30
149318,14.378,2023-12-01
149318,14.5404,2023-12-04
149318,14.5205,2023-12-05
149318,14.5717,2023-12-06
149318,14.6213,2023-12-07
149318,14.6396,2023-12-08
149318,14.7721,2023-12-11
149318,14.732,2023-12-12
149318,14.9001,2023-12-13
149318,15.0468,2023-12-14
149318,15.0955,2023-12-15
149318,15.1267,2023-12-18
149318,15.1432,2023-12-19
149318,14.7786,2023-12-20
149318,14.9169,2023-12-21
149318,15.0148,2023-12-22
149318,15.1271,2023-12-26
149318,15.2402,2023-12-27
149318,15.3059,2023-12-28
149318,15.3825,2023-12-29
149318,15.4519,2024-01-01
149318,15.3834,2024-01-02
149318,15.3612,2024-01-03
149318,15.5579,2024-01-04
149318,15.6178,2024-01-05
149318,15.5656,2024-01-08
149318,15.5482,2024-01-09
149318,15.5452,2024-01-10
149318,15.5792,2024-01-11
149318,15.6704,2024-01-12
149318,15.8041,2024-01-15
149318,15.7354,2024-01-16
149318,15.6193,2024-01-17
149318,15.7285,2024-01-18
149318,15.9789,2024-01-19
149318,15.5458,2024-01-23
149318,15.8884,2024-01-24
149318,15.8321,2024-01-25
149318,16.0684,2024-01-29
149318,15.9683,2024-01-30
149318,16.096,2024-01-31
149318,16.0114,2024-02-01
149318,16.1819,2024-02-02
149318,16.2084,2024-02-05
149318,16.4541,2024-02-06
149318,16.54,2024-02-07
149318,16.5139,2024-02-08
149318,16.3774,2024-02-09
149318,16.0539,2024-02-12
149318,16.2208,2024-02-13
149318,16.3951,2024-02-14
149318,16.4918,2024-02-15
149318,16.631,2024-02-16
149318,16.6364,2024-02-19
149318,16.5984,2024-02-20
149318,16.4253,2024-02-21
149318,16.5431,2024-02-22
149318,16.6096,2024-02-23
149318,16.6432,2024-02-26
149318,16.6124,2024-02-27
149318,16.3513,2024-02-28
149318,16.4761,2024-02-29
149318,16.6325,2024-03-01
149318,16.7845,2024-03-04
149318,16.7703,2024-03-05
149318,16.8043,2024-03-06
149318,16.8992,2024-03-07
149318,16.8874,2024-03-11
149318,16.7164,2024-03-12
149318,16.1011,2024-03-13
149318,16.4031,2024-03-14
149318,16.2201,2024-03-15
149318,16.2411,2024-03-18
149318,16.0113,2024-03-19
149318,16.0231,2024-03-20
149318,16.4365,2024-03-21
149318,16.5379,2024-03-22
149318,16.7261,2024-03-26
149318,16.7365,2024-03-27
149318,16.8593,2024-03-28
149318,16.8587,2024-03-31
149318,17.2205,2024-04-02
149318,17.2482,2024-04-03
149318,17.1838,2024-04-04
149318,17.2519,2024-04-05
149318,17.2138,2024-04-08
149318,17.1202,2024-04-09
149318,17.1795,2024-04-10
120244,102.37,2022-12-13
120244,102.64,2022-12-14
120244,101.65,2022-12-15
120244,101.0,2022-12-16
120244,101.87,2022-12-19
120244,101.44,2022-12-20
120244,100.12,2022-12-21
120244,99.66,2022-12-22
120244,97.77,2022-12-23
120244,99.95,2022-12-26
120244,100.43,2022-12-27
120244,100.31,2022-12-28
120244,100.9,2022-12-29
120244,100.33,2022-12-30
120244,99.86,2023-01-12
120244,100.49,2023-01-13
120244,99.8,2023-01-16
120244,100.31,2023-01-19
120244,100.31,2023-01-20
120244,100.95,2023-01-23
120244,100.65,2023-01-24
120244,98.57,2023-01-25
120244,96.1,2023-01-27
120244,96.21,2023-01-30
120244,95.93,2023-02-01
120244,95.94,2023-02-02
120244,97.57,2023-02-03
120244,97.39,2023-02-06
120244,97.23,2023-02-07
120244,97.88,2023-02-08
120244,97.85,2023-02-09
120244,97.95,2023-02-10
120244,97.24,2023-02-13
120244,97.67,2023-02-14
120244,97.93,2023-02-15
120244,97.73,2023-02-16
120244,96.74,2023-02-17
120244,96.09,2023-02-20
120244,95.87,2023-02-21
120244,94.56,2023-02-22
120244,94.71,2023-02-23
120244,94.45,2023-02-24
120244,95.02,2023-02-27
120244,95.09,2023-02-28
120244,95.76,2023-03-01
120244,95.05,2023-03-02
120244,96.58,2023-03-03
120244,96.96,2023-03-06
120244,97.06,2023-03-08
120244,96.38,2023-03-09
120244,94.88,2023-03-10
120244,93.16,2023-03-13
120244,92.75,2023-03-14
120244,92.1,2023-03-15
120244,92.24,2023-03-16
120244,93.17,2023-03-17
120244,92.7,2023-03-20
120244,93.91,2023-03-21
120244,94.27,2023-03-22
120244,93.73,2023-03-23
120244,92.9,2023-03-24
120244,92.66,2023-03-27
120244,92.82,2023-03-28
120244,93.66,2023-03-29
120244,95.11,2023-03-31
120244,95.65,2023-04-03
120244,96.12,2023-04-05
120244,96.61,2023-04-06
120244,96.27,2023-04-10
120244,96.92,2023-04-11
120244,97.34,2023-04-12
120244,98.2,2023-04-13
120244,98.39,2023-04-17
120244,98.48,2023-04-18
120244,97.93,2023-04-19
120244,98.11,2023-04-20
120244,97.7,2023-04-21
120244,98.67,2023-04-24
120244,98.7,2023-04-25
120244,99.06,2023-04-26
120244,99.33,2023-04-27
120244,99.79,2023-04-28
120244,100.29,2023-05-02
120244,100.25,2023-05-03
120244,101.61,2023-05-04
120244,100.05,2023-05-05
120244,101.23,2023-05-08
120244,101.16,2023-05-09
120244,101.68,2023-05-10
120244,102.38,2023-05-11
120244,102.84,2023-05-12
120244,103.49,2023-05-15
120244,103.41,2023-05-16
120244,102.88,2023-05-17
120244,103.02,2023-05-18
120244,103.33,2023-05-19
120244,103.52,2023-05-22
120244,103.71,2023-05-23
120244,103.11,2023-05-24
120244,103.04,2023-05-25
120244,103.8,2023-05-26
120244,104.88,2023-05-29
120244,105.03,2023-05-30
120244,104.38,2023-05-31
120244,104.18,2023-06-01
120244,104.42,2023-06-02
120244,104.86,2023-06-05
120244,105.03,2023-06-06
120244,105.69,2023-06-07
120244,105.23,2023-06-08
120244,104.94,2023-06-09
120244,104.96,2023-06-12
120244,105.44,2023-06-13
120244,105.29,2023-06-14
120244,104.49,2023-06-15
120244,105.98,2023-06-16
120244,105.64,2023-06-19
120244,106.04,2023-06-20
120244,106.61,2023-06-21
120244,106.36,2023-06-22
120244,105.62,2023-06-23
120244,105.85,2023-06-26
120244,107.47,2023-06-27
120244,108.01,2023-06-28
120244,108.56,2023-06-30
120244,109.38,2023-07-03
120244,109.43,2023-07-04
120244,109.12,2023-07-05
120244,109.54,2023-07-06
120244,108.83,2023-07-07
120244,108.68,2023-07-10
120244,108.51,2023-07-11
120244,108.48,2023-07-12
120244,108.77,2023-07-13
120244,109.19,2023-07-14
120244,110.33,2023-07-17
120244,110.09,2023-07-18
120244,110.6,2023-07-19
120244,111.64,2023-07-20
120244,111.58,2023-07-21
120244,111.6,2023-07-24
120244,111.65,2023-07-25
120244,111.93,2023-07-26
120244,111.33,2023-07-27
120244,111.1,2023-07-28
120244,111.61,2023-07-31
120244,111.55,2023-08-01
120244,110.12,2023-08-02
120244,108.94,2023-08-03
120244,109.85,2023-08-04
120244,110.15,2023-08-07
120244,110.74,2023-08-08
120244,110.42,2023-08-09
120244,109.71,2023-08-10
