scheme_code,market_cap,yield_to_maturity,average_maturity,modified_duration,pe_ratio,portfolio_turnover_ratio,row_num
147606,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.13,"{'avg_maturity_days': 1.0, 'avg_maturity_months': 0.0333, 'avg_maturity_years': 0.0027}","{'modified_maturity_days': 1.0, 'modified_maturity_months': 0.0333, 'modified_maturity_years': 0.0027}",0.0,0.0,1
145536,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.21,"{'avg_maturity_days': 2.53, 'avg_maturity_months': 0.0843, 'avg_maturity_years': 0.0069}","{'modified_maturity_days': 1.45, 'modified_maturity_months': 0.0483, 'modified_maturity_years': 0.004}",0.0,0.0,1
147837,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.0,"{'avg_maturity_days': 2.01, 'avg_maturity_months': 0.067, 'avg_maturity_years': 0.0055}","{'modified_maturity_days': 1.9, 'modified_maturity_months': 0.0633, 'modified_maturity_years': 0.0052}",0.0,0.0,1
147450,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.14,"{'avg_maturity_days': 1.98, 'avg_maturity_months': 0.066, 'avg_maturity_years': 0.0054}","{'modified_maturity_days': 1.98, 'modified_maturity_months': 0.066, 'modified_maturity_years': 0.0054}",0.0,0.0,1
150369,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",5.96,"{'avg_maturity_days': 2.0, 'avg_maturity_months': 0.0667, 'avg_maturity_years': 0.0055}","{'modified_maturity_days': 2.0, 'modified_maturity_months': 0.0667, 'modified_maturity_years': 0.0055}",0.0,0.0,1
147214,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.04,"{'avg_maturity_days': 2.0, 'avg_maturity_months': 0.0667, 'avg_maturity_years': 0.0055}","{'modified_maturity_days': 2.0, 'modified_maturity_months': 0.0667, 'modified_maturity_years': 0.0055}",0.0,0.0,1
147570,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.81,"{'avg_maturity_days': 2.0, 'avg_maturity_months': 0.0667, 'avg_maturity_years': 0.0055}","{'modified_maturity_days': 2.0, 'modified_maturity_months': 0.0667, 'modified_maturity_years': 0.0055}",0.0,0.0,1
150631,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",5.9,"{'avg_maturity_days': 2.0, 'avg_maturity_months': 0.0667, 'avg_maturity_years': 0.0055}","{'modified_maturity_days': 2.0, 'modified_maturity_months': 0.0667, 'modified_maturity_years': 0.0055}",0.0,0.0,1
146980,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.1,"{'avg_maturity_days': 2.0, 'avg_maturity_months': 0.0667, 'avg_maturity_years': 0.0055}","{'modified_maturity_days': 2.0, 'modified_maturity_months': 0.0667, 'modified_maturity_years': 0.0055}",0.0,0.0,1
147713,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",5.96,"{'avg_maturity_days': 2.0, 'avg_maturity_months': 0.0667, 'avg_maturity_years': 0.0055}","{'modified_maturity_days': 2.0, 'modified_maturity_months': 0.0667, 'modified_maturity_years': 0.0055}",0.0,0.0,1
147883,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",5.96,"{'avg_maturity_days': 3.0, 'avg_maturity_months': 0.1, 'avg_maturity_years': 0.0082}","{'modified_maturity_days': 2.0, 'modified_maturity_months': 0.0667, 'modified_maturity_years': 0.0055}",0.0,0.0,1
151190,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",5.82,"{'avg_maturity_days': 2.0, 'avg_maturity_months': 0.0667, 'avg_maturity_years': 0.0055}","{'modified_maturity_days': 2.0, 'modified_maturity_months': 0.0667, 'modified_maturity_years': 0.0055}",0.0,0.0,1
146141,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.1,"{'avg_maturity_days': 2.19, 'avg_maturity_months': 0.073, 'avg_maturity_years': 0.006}","{'modified_maturity_days': 2.08, 'modified_maturity_months': 0.0693, 'modified_maturity_years': 0.0057}",0.0,0.0,1
151849,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.1,"{'avg_maturity_days': 2.36, 'avg_maturity_months': 0.0787, 'avg_maturity_years': 0.0065}","{'modified_maturity_days': 2.23, 'modified_maturity_months': 0.0743, 'modified_maturity_years': 0.0061}",0.0,0.0,1
147003,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.15,"{'avg_maturity_days': 2.41, 'avg_maturity_months': 0.0803, 'avg_maturity_years': 0.0066}","{'modified_maturity_days': 2.27, 'modified_maturity_months': 0.0757, 'modified_maturity_years': 0.0062}",0.0,0.0,1
147515,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.1,"{'avg_maturity_days': 2.31, 'avg_maturity_months': 0.077, 'avg_maturity_years': 0.0063}","{'modified_maturity_days': 2.31, 'modified_maturity_months': 0.077, 'modified_maturity_years': 0.0063}",0.0,0.0,1
119110,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",5.97,"{'avg_maturity_days': 2.39, 'avg_maturity_months': 0.0797, 'avg_maturity_years': 0.0065}","{'modified_maturity_days': 2.33, 'modified_maturity_months': 0.0777, 'modified_maturity_years': 0.0064}",0.0,0.0,1
150562,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",5.93,"{'avg_maturity_days': 2.7, 'avg_maturity_months': 0.09, 'avg_maturity_years': 0.0074}","{'modified_maturity_days': 2.5, 'modified_maturity_months': 0.0833, 'modified_maturity_years': 0.0068}",0.0,0.0,1
147287,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.05,"{'avg_maturity_days': 2.74, 'avg_maturity_months': 0.0913, 'avg_maturity_years': 0.0075}","{'modified_maturity_days': 2.74, 'modified_maturity_months': 0.0913, 'modified_maturity_years': 0.0075}",0.0,0.0,1
146675,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.1,"{'avg_maturity_days': 3.0, 'avg_maturity_months': 0.1, 'avg_maturity_years': 0.0082}","{'modified_maturity_days': 3.0, 'modified_maturity_months': 0.1, 'modified_maturity_years': 0.0082}",0.0,0.0,1
147196,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.08,"{'avg_maturity_days': 3.0, 'avg_maturity_months': 0.1, 'avg_maturity_years': 0.0082}","{'modified_maturity_days': 3.0, 'modified_maturity_months': 0.1, 'modified_maturity_years': 0.0082}",0.0,0.0,1
146191,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.03,"{'avg_maturity_days': 3.0, 'avg_maturity_months': 0.1, 'avg_maturity_years': 0.0082}","{'modified_maturity_days': 3.0, 'modified_maturity_months': 0.1, 'modified_maturity_years': 0.0082}",0.0,0.0,1
149797,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",5.94,"{'avg_maturity_days': 3.0, 'avg_maturity_months': 0.1, 'avg_maturity_years': 0.0082}","{'modified_maturity_days': 3.0, 'modified_maturity_months': 0.1, 'modified_maturity_years': 0.0082}",0.0,0.0,1
120785,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",5.97,"{'avg_maturity_days': 3.0, 'avg_maturity_months': 0.1, 'avg_maturity_years': 0.0082}","{'modified_maturity_days': 3.0, 'modified_maturity_months': 0.1, 'modified_maturity_years': 0.0082}",0.0,0.0,1
145486,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.05,"{'avg_maturity_days': 3.65, 'avg_maturity_months': 0.12, 'avg_maturity_years': 0.01}","{'modified_maturity_days': 3.65, 'modified_maturity_months': 0.12, 'modified_maturity_years': 0.01}",0.0,0.0,1
147564,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.12,"{'avg_maturity_days': 2.49, 'avg_maturity_months': 0.083, 'avg_maturity_years': 0.0068}","{'modified_maturity_days': 3.65, 'modified_maturity_months': 0.12, 'modified_maturity_years': 0.01}",0.0,0.0,1
147736,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.09,"{'avg_maturity_days': 2.76, 'avg_maturity_months': 0.092, 'avg_maturity_years': 0.0076}","{'modified_maturity_days': 3.65, 'modified_maturity_months': 0.12, 'modified_maturity_years': 0.01}",0.0,0.0,1
147531,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",5.97,"{'avg_maturity_days': 3.65, 'avg_maturity_months': 0.12, 'avg_maturity_years': 0.01}","{'modified_maturity_days': 3.65, 'modified_maturity_months': 0.12, 'modified_maturity_years': 0.01}",0.0,0.0,1
120685,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",7.58,"{'avg_maturity_days': 7.3, 'avg_maturity_months': 0.24, 'avg_maturity_years': 0.02}","{'modified_maturity_days': 7.3, 'modified_maturity_months': 0.24, 'modified_maturity_years': 0.02}",0.0,0.0,1
119468,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",3.35,"{'avg_maturity_days': 13.0, 'avg_maturity_months': 0.4333, 'avg_maturity_years': 0.0356}","{'modified_maturity_days': 12.0, 'modified_maturity_months': 0.4, 'modified_maturity_years': 0.0329}",0.0,0.0,1
153035,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.29,"{'avg_maturity_days': 27.2, 'avg_maturity_months': 0.9067, 'avg_maturity_years': 0.0745}","{'modified_maturity_days': 25.55, 'modified_maturity_months': 0.84, 'modified_maturity_years': 0.07}",0.0,0.0,1
118345,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.74,"{'avg_maturity_days': 27.0, 'avg_maturity_months': 0.9, 'avg_maturity_years': 0.074}","{'modified_maturity_days': 27.0, 'modified_maturity_months': 0.9, 'modified_maturity_years': 0.074}",0.0,0.0,1
140333,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",3.53,"{'avg_maturity_days': 32.85, 'avg_maturity_months': 1.08, 'avg_maturity_years': 0.09}","{'modified_maturity_days': 29.2, 'modified_maturity_months': 0.96, 'modified_maturity_years': 0.08}",0.0,0.0,1
119164,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.22,"{'avg_maturity_days': 29.2, 'avg_maturity_months': 0.96, 'avg_maturity_years': 0.08}","{'modified_maturity_days': 29.2, 'modified_maturity_months': 0.96, 'modified_maturity_years': 0.08}",0.0,0.0,1
147157,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.4,"{'avg_maturity_days': 32.0, 'avg_maturity_months': 1.0667, 'avg_maturity_years': 0.0876}","{'modified_maturity_days': 31.0, 'modified_maturity_months': 1.0333, 'modified_maturity_years': 0.0849}",0.0,0.0,1
119686,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",3.5,"{'avg_maturity_days': 32.85, 'avg_maturity_months': 1.08, 'avg_maturity_years': 0.09}","{'modified_maturity_days': 32.85, 'modified_maturity_months': 1.08, 'modified_maturity_years': 0.09}",0.0,0.0,1
118364,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.47,"{'avg_maturity_days': 34.0, 'avg_maturity_months': 1.1333, 'avg_maturity_years': 0.0931}","{'modified_maturity_days': 34.0, 'modified_maturity_months': 1.1333, 'modified_maturity_years': 0.0931}",0.0,0.0,1
145971,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.44,"{'avg_maturity_days': 40.15, 'avg_maturity_months': 1.32, 'avg_maturity_years': 0.11}","{'modified_maturity_days': 36.5, 'modified_maturity_months': 1.2, 'modified_maturity_years': 0.1}",0.0,0.0,1
145834,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.33,"{'avg_maturity_days': 40.15, 'avg_maturity_months': 1.32, 'avg_maturity_years': 0.11}","{'modified_maturity_days': 36.5, 'modified_maturity_months': 1.2, 'modified_maturity_years': 0.1}",0.0,0.0,1
119766,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.55,"{'avg_maturity_days': 36.5, 'avg_maturity_months': 1.2, 'avg_maturity_years': 0.1}","{'modified_maturity_days': 36.5, 'modified_maturity_months': 1.2, 'modified_maturity_years': 0.1}",0.0,0.0,1
152549,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.52,"{'avg_maturity_days': 36.5, 'avg_maturity_months': 1.2, 'avg_maturity_years': 0.1}","{'modified_maturity_days': 36.5, 'modified_maturity_months': 1.2, 'modified_maturity_years': 0.1}",0.0,0.0,1
119125,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.51,"{'avg_maturity_days': 40.15, 'avg_maturity_months': 1.32, 'avg_maturity_years': 0.11}","{'modified_maturity_days': 36.5, 'modified_maturity_months': 1.2, 'modified_maturity_years': 0.1}",0.0,0.0,1
147851,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",7.6,"{'avg_maturity_days': 36.5, 'avg_maturity_months': 1.2, 'avg_maturity_years': 0.1}","{'modified_maturity_days': 36.5, 'modified_maturity_months': 1.2, 'modified_maturity_years': 0.1}",0.0,0.0,1
119861,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.54,"{'avg_maturity_days': 38.0, 'avg_maturity_months': 1.2667, 'avg_maturity_years': 0.1041}","{'modified_maturity_days': 38.0, 'modified_maturity_months': 1.2667, 'modified_maturity_years': 0.1041}",0.0,0.0,1
119415,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.5,"{'avg_maturity_days': 38.0, 'avg_maturity_months': 1.2667, 'avg_maturity_years': 0.1041}","{'modified_maturity_days': 38.0, 'modified_maturity_months': 1.2667, 'modified_maturity_years': 0.1041}",0.0,0.0,1
120249,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.46,"{'avg_maturity_days': 39.0, 'avg_maturity_months': 1.3, 'avg_maturity_years': 0.1068}","{'modified_maturity_days': 39.0, 'modified_maturity_months': 1.3, 'modified_maturity_years': 0.1068}",0.0,0.0,1
120406,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.46,"{'avg_maturity_days': 43.8, 'avg_maturity_months': 1.44, 'avg_maturity_years': 0.12}","{'modified_maturity_days': 40.15, 'modified_maturity_months': 1.32, 'modified_maturity_years': 0.11}",0.0,0.0,1
118305,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.46,"{'avg_maturity_days': 43.8, 'avg_maturity_months': 1.44, 'avg_maturity_years': 0.12}","{'modified_maturity_days': 40.15, 'modified_maturity_months': 1.32, 'modified_maturity_years': 0.11}",0.0,0.0,1
149664,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.54,"{'avg_maturity_days': 40.15, 'avg_maturity_months': 1.32, 'avg_maturity_years': 0.11}","{'modified_maturity_days': 40.15, 'modified_maturity_months': 1.32, 'modified_maturity_years': 0.11}",0.0,0.0,1
120837,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.62,"{'avg_maturity_days': 43.0, 'avg_maturity_months': 1.4333, 'avg_maturity_years': 0.1178}","{'modified_maturity_days': 41.0, 'modified_maturity_months': 1.3667, 'modified_maturity_years': 0.1123}",0.0,0.0,1
151833,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.49,"{'avg_maturity_days': 43.77, 'avg_maturity_months': 1.459, 'avg_maturity_years': 0.1199}","{'modified_maturity_days': 41.04, 'modified_maturity_months': 1.368, 'modified_maturity_years': 0.1124}",0.0,0.0,1
143269,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.35,"{'avg_maturity_days': 44.66, 'avg_maturity_months': 1.4887, 'avg_maturity_years': 0.1223}","{'modified_maturity_days': 41.0625, 'modified_maturity_months': 1.35, 'modified_maturity_years': 0.1125}",0.0,0.0,1
120197,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.55,"{'avg_maturity_days': 45.62, 'avg_maturity_months': 1.5207, 'avg_maturity_years': 0.125}","{'modified_maturity_days': 41.84, 'modified_maturity_months': 1.3947, 'modified_maturity_years': 0.1146}",0.0,0.0,1
120389,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.53,"{'avg_maturity_days': 45.0, 'avg_maturity_months': 1.5, 'avg_maturity_years': 0.1233}","{'modified_maturity_days': 42.0, 'modified_maturity_months': 1.4, 'modified_maturity_years': 0.115}",0.0,0.0,1
103734,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.25,"{'avg_maturity_days': 46.0, 'avg_maturity_months': 1.5333, 'avg_maturity_years': 0.126}","{'modified_maturity_days': 43.0, 'modified_maturity_months': 1.4333, 'modified_maturity_years': 0.1178}",0.0,0.0,1
118859,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.42,"{'avg_maturity_days': 48.24, 'avg_maturity_months': 1.608, 'avg_maturity_years': 0.1321}","{'modified_maturity_days': 43.8, 'modified_maturity_months': 1.44, 'modified_maturity_years': 0.12}",0.0,0.0,1
119800,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.54,"{'avg_maturity_days': 47.45, 'avg_maturity_months': 1.56, 'avg_maturity_years': 0.13}","{'modified_maturity_days': 43.8, 'modified_maturity_months': 1.44, 'modified_maturity_years': 0.12}",0.0,0.0,1
119568,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.59,"{'avg_maturity_days': 43.8, 'avg_maturity_months': 1.44, 'avg_maturity_years': 0.12}","{'modified_maturity_days': 43.8, 'modified_maturity_months': 1.44, 'modified_maturity_years': 0.12}",0.0,0.0,1
120304,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.5,"{'avg_maturity_days': 45.0, 'avg_maturity_months': 1.5, 'avg_maturity_years': 0.1233}","{'modified_maturity_days': 45.0, 'modified_maturity_months': 1.5, 'modified_maturity_years': 0.1233}",0.0,0.0,1
119303,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.48,"{'avg_maturity_days': 47.0, 'avg_maturity_months': 1.5667, 'avg_maturity_years': 0.1287}","{'modified_maturity_days': 45.0, 'modified_maturity_months': 1.5, 'modified_maturity_years': 0.1233}",0.0,0.0,1
120537,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.45,"{'avg_maturity_days': 45.0, 'avg_maturity_months': 1.5, 'avg_maturity_years': 0.1233}","{'modified_maturity_days': 45.0, 'modified_maturity_months': 1.5, 'modified_maturity_years': 0.1233}",0.0,0.0,1
138299,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.48,"{'avg_maturity_days': 46.8, 'avg_maturity_months': 1.56, 'avg_maturity_years': 0.13}","{'modified_maturity_days': 45.0, 'modified_maturity_months': 1.5, 'modified_maturity_years': 0.125}",0.0,0.0,1
120038,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.48,"{'avg_maturity_days': 48.36, 'avg_maturity_months': 1.612, 'avg_maturity_years': 0.1325}","{'modified_maturity_days': 45.62, 'modified_maturity_months': 1.5207, 'modified_maturity_years': 0.125}",0.0,0.0,1
119091,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.5,"{'avg_maturity_days': 49.94, 'avg_maturity_months': 1.6647, 'avg_maturity_years': 0.1368}","{'modified_maturity_days': 45.91, 'modified_maturity_months': 1.5303, 'modified_maturity_years': 0.1257}",0.0,0.0,1
118577,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.5,"{'avg_maturity_days': 51.1, 'avg_maturity_months': 1.68, 'avg_maturity_years': 0.14}","{'modified_maturity_days': 47.45, 'modified_maturity_months': 1.56, 'modified_maturity_years': 0.13}",0.0,0.0,1
139538,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.58,"{'avg_maturity_days': 49.15, 'avg_maturity_months': 1.6383, 'avg_maturity_years': 0.1346}","{'modified_maturity_days': 47.45, 'modified_maturity_months': 1.56, 'modified_maturity_years': 0.13}",0.0,0.0,1
118701,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.59,"{'avg_maturity_days': 51.0, 'avg_maturity_months': 1.7, 'avg_maturity_years': 0.1397}","{'modified_maturity_days': 48.0, 'modified_maturity_months': 1.6, 'modified_maturity_years': 0.1315}",0.0,0.0,1
119135,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.42,"{'avg_maturity_days': 49.44, 'avg_maturity_months': 1.648, 'avg_maturity_years': 0.1354}","{'modified_maturity_days': 49.0, 'modified_maturity_months': 1.6333, 'modified_maturity_years': 0.1342}",0.0,0.0,1
148841,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.41,"{'avg_maturity_days': 52.0, 'avg_maturity_months': 1.7333, 'avg_maturity_years': 0.1424}","{'modified_maturity_days': 49.0, 'modified_maturity_months': 1.6333, 'modified_maturity_years': 0.1342}",0.0,0.0,1
140196,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.46,"{'avg_maturity_days': 50.02, 'avg_maturity_months': 1.6673, 'avg_maturity_years': 0.137}","{'modified_maturity_days': 49.99, 'modified_maturity_months': 1.6663, 'modified_maturity_years': 0.1369}",0.0,0.0,1
119369,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.39,"{'avg_maturity_days': 47.45, 'avg_maturity_months': 1.56, 'avg_maturity_years': 0.13}","{'modified_maturity_days': 51.1, 'modified_maturity_months': 1.68, 'modified_maturity_years': 0.14}",0.0,0.0,1
150663,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.09,"{'avg_maturity_days': 62.05, 'avg_maturity_months': 2.04, 'avg_maturity_years': 0.17}","{'modified_maturity_days': 62.05, 'modified_maturity_months': 2.04, 'modified_maturity_years': 0.17}",0.0,0.0,1
147440,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",3.78,"{'avg_maturity_days': 76.65, 'avg_maturity_months': 2.52, 'avg_maturity_years': 0.21}","{'modified_maturity_days': 73.0, 'modified_maturity_months': 2.4, 'modified_maturity_years': 0.2}",0.0,0.0,1
153407,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.7,"{'avg_maturity_days': 100.0, 'avg_maturity_months': 3.3333, 'avg_maturity_years': 0.2739}","{'modified_maturity_days': 96.0, 'modified_maturity_months': 3.2, 'modified_maturity_years': 0.2629}",0.0,0.0,1
153372,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.78,"{'avg_maturity_days': 105.85, 'avg_maturity_months': 3.48, 'avg_maturity_years': 0.29}","{'modified_maturity_days': 98.55, 'modified_maturity_months': 3.24, 'modified_maturity_years': 0.27}",0.0,0.0,1
149950,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.49,"{'avg_maturity_days': 102.2, 'avg_maturity_months': 3.36, 'avg_maturity_years': 0.28}","{'modified_maturity_days': 98.55, 'modified_maturity_months': 3.24, 'modified_maturity_years': 0.27}",0.0,0.0,1
153411,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.87,"{'avg_maturity_days': 116.8, 'avg_maturity_months': 3.84, 'avg_maturity_years': 0.32}","{'modified_maturity_days': 105.85, 'modified_maturity_months': 3.48, 'modified_maturity_years': 0.29}",0.0,0.0,1
153179,"{'market_cap_large': 0.0, 'market_cap_mid': 0.0, 'market_cap_others': 100.0, 'market_cap_small': 0.0}",6.89,"{'avg_maturity_days': 113.15, 'avg_maturity_months': 3.72, 'avg_maturity_years': 0.31}","{'modified_maturity_days': 105.85, 'modified_maturity_months': 3.48, 'modified_maturity_years': 0.29}",0.0,0.0,1
